ID,Link,Address,Sale Type,Sale Date,Price,Page Number
a362e634-449d-4d89-81cc-d9126bd488d8,/adresse/merlegaardsvej-6-2635-ishoej-01830460___6_______,,Familie handel,28-08-2011,1.715.312,14
a362e634-449d-4d89-81cc-d9126bd488d8,/adresse/merlegaardsvej-6-2635-ishoej-01830460___6_______,,Fri handel,03-12-2000,100.000,14
5b19edd8-d033-4b92-aa61-81ab0906b329,/adresse/medelbyvej-60-2610-roedovre-01750555__60_______,,Medelbyvej 602610 Rødovre,Tvangsauktion,30-05-2012,14
9a58e9e4-757c-4baf-924c-bb5482f1e326,/adresse/marievej-23-2900-hellerup-01570550__23_______,,Marievej 232900 Hellerup,Tvangsauktion,30-04-2014,14
9a58e9e4-757c-4baf-924c-bb5482f1e326,/adresse/marievej-23-2900-hellerup-01570550__23_______,,Andet,09-05-2011,65.500.000,14
9a58e9e4-757c-4baf-924c-bb5482f1e326,/adresse/marievej-23-2900-hellerup-01570550__23_______,,Fri handel,30-07-2008,65.500.000,14
008cbbfc-fd63-4b80-8b5d-152bcc083794,/adresse/margrethevej-33-0-2900-hellerup-01570547__33_st____,,"Margrethevej 33, st.2900 Hellerup",Tvangsauktion,02-03-2012,14
008cbbfc-fd63-4b80-8b5d-152bcc083794,/adresse/margrethevej-33-0-2900-hellerup-01570547__33_st____,,Tvangsauktion,02-03-2012,4.100.000,14
008cbbfc-fd63-4b80-8b5d-152bcc083794,/adresse/margrethevej-33-0-2900-hellerup-01570547__33_st____,,Fri handel,18-08-2004,2.800.000,14
12f9e2ac-ca98-46d5-b5f5-804a87c5b1eb,/adresse/margrethevej-33-1-2900-hellerup-01570547__33__1____,,"Margrethevej 33, 1.2900 Hellerup",Tvangsauktion,02-03-2012,14
12f9e2ac-ca98-46d5-b5f5-804a87c5b1eb,/adresse/margrethevej-33-1-2900-hellerup-01570547__33__1____,,Tvangsauktion,02-03-2012,4.100.000,14
12f9e2ac-ca98-46d5-b5f5-804a87c5b1eb,/adresse/margrethevej-33-1-2900-hellerup-01570547__33__1____,,Fri handel,18-08-2004,2.800.000,14
949f00fb-5d23-40e6-b277-e4f7aca8ef0e,/adresse/marbaek-park-2-1-3-2750-ballerup-01510622___2__1___3,,"Marbæk Park 2, 1. 3.2750 Ballerup",Tvangsauktion,16-10-2013,15
949f00fb-5d23-40e6-b277-e4f7aca8ef0e,/adresse/marbaek-park-2-1-3-2750-ballerup-01510622___2__1___3,,Fri handel,26-06-2006,1.675.000,15
5dae8ae7-ca02-43b1-8432-fd2aac20f1ae,/adresse/mandholmen-12-2650-hvidovre-01675645__12_______,,Mandholmen 122650 Hvidovre,Tvangsauktion,03-07-2013,15
5dae8ae7-ca02-43b1-8432-fd2aac20f1ae,/adresse/mandholmen-12-2650-hvidovre-01675645__12_______,,Fri handel,21-10-2003,1.450.000,15
ea6f28a2-a61a-4f88-8896-faf40fbc2ec9,/adresse/malervangen-14-2600-glostrup-01610001__14_______,,Malervangen 142600 Glostrup,Tvangsauktion,05-03-2012,15
ea6f28a2-a61a-4f88-8896-faf40fbc2ec9,/adresse/malervangen-14-2600-glostrup-01610001__14_______,,Andet,17-03-2008,935.000,15
ea6f28a2-a61a-4f88-8896-faf40fbc2ec9,/adresse/malervangen-14-2600-glostrup-01610001__14_______,,Fri handel,07-09-2005,816.599,15
d6e9ea91-1c54-40b7-a6de-2aa6f68f3c35,/adresse/magnoliavej-27-2640-hedehusene-01694926__27_______,,Magnoliavej 272640 Hedehusene,Tvangsauktion,29-06-2015,15
d6e9ea91-1c54-40b7-a6de-2aa6f68f3c35,/adresse/magnoliavej-27-2640-hedehusene-01694926__27_______,,Fri handel,24-01-2008,4.300.000,15
d6e9ea91-1c54-40b7-a6de-2aa6f68f3c35,/adresse/magnoliavej-27-2640-hedehusene-01694926__27_______,,Familie handel,12-09-2007,1.020.000,15
ccf570f0-89a3-4872-9094-33bf34c3e73f,/adresse/magnoliavej-25-2640-hedehusene-01694926__25_______,,Magnoliavej 252640 Hedehusene,Tvangsauktion,01-06-2015,15
ccf570f0-89a3-4872-9094-33bf34c3e73f,/adresse/magnoliavej-25-2640-hedehusene-01694926__25_______,,Fri handel,06-01-2003,3.296.166,15
1be4e0ce-55de-44da-a208-7b8e9e31f7c8,/adresse/m-bechs-alle-168-2650-hvidovre-01675585_168_______,,M Bechs Alle 1682650 Hvidovre,Tvangsauktion,26-10-2011,15
1be4e0ce-55de-44da-a208-7b8e9e31f7c8,/adresse/m-bechs-alle-168-2650-hvidovre-01675585_168_______,,Fri handel,28-07-2008,2.575.000,15
87d8e5e6-596a-4ffb-bf10-215e19e13685,/adresse/loenborgvej-1-2650-hvidovre-01675555___1_______,,Lønborgvej 12650 Hvidovre,Tvangsauktion,12-03-2012,15
87d8e5e6-596a-4ffb-bf10-215e19e13685,/adresse/loenborgvej-1-2650-hvidovre-01675555___1_______,,Fri handel,07-05-2007,2.600.000,15
87d8e5e6-596a-4ffb-bf10-215e19e13685,/adresse/loenborgvej-1-2650-hvidovre-01675555___1_______,,Fri handel,19-03-1997,1.029.000,15
a627b675-91d4-445b-a61b-674f3496a542,/adresse/lystoftevej-30-2800-kongens-lyngby-01730550__30_______,,Lystoftevej 302800 Kongens Lyngby,Tvangsauktion,03-05-2010,15
5f75e124-a6bc-46b4-adf6-6294b5755518,/adresse/lystoftevej-18a-1-th-2800-kongens-lyngby-01730550_18a__1__th,,"Lystoftevej 18A, 1. th.2800 Kongens Lyngby",Tvangsauktion,07-12-2011,15
50b4cd65-e30d-4a4d-926c-700cd8a79163,/adresse/lyngmosevej-10-2620-albertslund-01650314__10_______,,Lyngmosevej 102620 Albertslund,Tvangsauktion,16-06-2014,15
50b4cd65-e30d-4a4d-926c-700cd8a79163,/adresse/lyngmosevej-10-2620-albertslund-01650314__10_______,,Fri handel,22-01-2006,2.049.000,15
50b4cd65-e30d-4a4d-926c-700cd8a79163,/adresse/lyngmosevej-10-2620-albertslund-01650314__10_______,,Fri handel,14-05-2001,1.411.740,15
4cfa1a43-0478-4f60-ae80-3342200b1a44,/adresse/lyngevej-16-2640-hedehusene-01694683__16_______,,Lyngevej 162640 Hedehusene,Tvangsauktion,19-06-2013,15
6ceb29fb-fb20-4b2b-885b-a2fd9365aa2a,/adresse/lyngen-27-2800-kongens-lyngby-01590528__27_______,,Lyngen 272800 Kongens Lyngby,Tvangsauktion,24-05-2011,15
f61becdb-3bdd-4769-bf45-ad89ed5d5401,/adresse/lyngbyvej-365-0-2820-gentofte-01570527_365_st____,,"Lyngbyvej 365, st.2820 Gentofte",Tvangsauktion,14-06-2023,15
f61becdb-3bdd-4769-bf45-ad89ed5d5401,/adresse/lyngbyvej-365-0-2820-gentofte-01570527_365_st____,,Tvangsauktion,08-07-2009,3.300.000,15
f61becdb-3bdd-4769-bf45-ad89ed5d5401,/adresse/lyngbyvej-365-0-2820-gentofte-01570527_365_st____,,Fri handel,11-12-2006,2.450.000,15
45f524ad-598f-49cb-84c4-75f762ce52e4,/adresse/lyngbyvej-365-1-2820-gentofte-01570527_365__1____,,"Lyngbyvej 365, 1.2820 Gentofte",Tvangsauktion,14-06-2023,15
45f524ad-598f-49cb-84c4-75f762ce52e4,/adresse/lyngbyvej-365-1-2820-gentofte-01570527_365__1____,,Tvangsauktion,08-07-2009,3.300.000,15
45f524ad-598f-49cb-84c4-75f762ce52e4,/adresse/lyngbyvej-365-1-2820-gentofte-01570527_365__1____,,Fri handel,11-12-2006,2.450.000,15
80a9e312-6cc7-4c68-bfbb-8f39637e163e,/adresse/lyngbyvej-365-1-1-2820-gentofte-01570527_365__1___1,,"Lyngbyvej 365, 1. 1.2820 Gentofte",Tvangsauktion,14-06-2023,15
80a9e312-6cc7-4c68-bfbb-8f39637e163e,/adresse/lyngbyvej-365-1-1-2820-gentofte-01570527_365__1___1,,Tvangsauktion,08-07-2009,3.300.000,15
80a9e312-6cc7-4c68-bfbb-8f39637e163e,/adresse/lyngbyvej-365-1-1-2820-gentofte-01570527_365__1___1,,Fri handel,11-12-2006,2.450.000,15
5212b7e4-6cc1-4bf5-a15f-8d711d850a1c,/adresse/lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,,"Lyngbyvej 343D, st. mf.2820 Gentofte",Tvangsauktion,07-12-2011,15
5212b7e4-6cc1-4bf5-a15f-8d711d850a1c,/adresse/lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,,Fri handel,04-02-2008,975.000,15
5212b7e4-6cc1-4bf5-a15f-8d711d850a1c,/adresse/lyngbyvej-343d-0-mf-2820-gentofte-01570527343d_st__mf,,Fri handel,05-02-2007,975.000,15
5badc27f-8ca0-4a8d-91f5-03c154a48385,/adresse/lyngby-hovedgade-50a-2-tv-2800-kongens-lyngby-01730535_50a__2__tv,,"Lyngby Hovedgade 50A, 2. tv.2800 Kongens Lyngby",Tvangsauktion,04-11-2009,15
0cb53d06-b2e2-452f-ab90-a8b8edecac41,/adresse/lyngby-hovedgade-50a-2-th-2800-kongens-lyngby-01730535_50a__2__th,,"Lyngby Hovedgade 50A, 2. th.2800 Kongens Lyngby",Tvangsauktion,04-11-2009,15
d88477b1-a563-4766-9647-05847176ee03,/adresse/lyngby-hovedgade-50a-1-tv-2800-kongens-lyngby-01730535_50a__1__tv,,"Lyngby Hovedgade 50A, 1. tv.2800 Kongens Lyngby",Tvangsauktion,04-11-2009,15
cee16936-2ecd-4aa0-8c26-aebcb4158bdb,/adresse/lyngby-hovedgade-50a-1-th-2800-kongens-lyngby-01730535_50a__1__th,,"Lyngby Hovedgade 50A, 1. th.2800 Kongens Lyngby",Tvangsauktion,04-11-2009,15
eb3699fe-7c13-4027-bc27-32fb80197b02,/adresse/lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,,"Lundtoftevej 293, st. tv.2800 Kongens Lyngby",Tvangsauktion,01-03-2017,16
eb3699fe-7c13-4027-bc27-32fb80197b02,/adresse/lundtoftevej-293-0-tv-2800-kongens-lyngby-01730527_293_st__tv,,Fri handel,13-12-2006,2.800.000,16
a9c2101c-b63c-4b0d-b36d-b4f659cb999c,/adresse/lunagervej-12-2650-hvidovre-01675496__12_______,,Lunagervej 122650 Hvidovre,Tvangsauktion,23-01-2004,16
a9c2101c-b63c-4b0d-b36d-b4f659cb999c,/adresse/lunagervej-12-2650-hvidovre-01675496__12_______,,Fri handel,06-12-2001,1.283.164,16
8b2486e7-e780-4cd4-abce-7bd70baec5fb,/adresse/lindevej-1b-2630-taastrup-01694547__1b_______,,Lindevej 1B2630 Taastrup,Tvangsauktion,24-08-1998,16
8b2486e7-e780-4cd4-abce-7bd70baec5fb,/adresse/lindevej-1b-2630-taastrup-01694547__1b_______,,Fri handel,11-12-1996,1.225.000,16
8b2486e7-e780-4cd4-abce-7bd70baec5fb,/adresse/lindevej-1b-2630-taastrup-01694547__1b_______,,Fri handel,25-04-1994,535.000,16
49ef4c5d-2796-4f26-ad77-49cce9d0f8b2,/adresse/lindevej-1a-2630-taastrup-01694547__1a_______,,Lindevej 1A2630 Taastrup,Tvangsauktion,24-08-1998,16
49ef4c5d-2796-4f26-ad77-49cce9d0f8b2,/adresse/lindevej-1a-2630-taastrup-01694547__1a_______,,Fri handel,11-12-1996,1.225.000,16
49ef4c5d-2796-4f26-ad77-49cce9d0f8b2,/adresse/lindevej-1a-2630-taastrup-01694547__1a_______,,Fri handel,25-04-1994,535.000,16
e6d8aefe-9f4e-4dd7-9d44-0450d93df0d0,/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,,"Lindevangshusene 82, st. th.2630 Taastrup",Tvangsauktion,11-01-2022,16
e6d8aefe-9f4e-4dd7-9d44-0450d93df0d0,/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,,Fri handel,09-02-2007,1.745.000,16
e6d8aefe-9f4e-4dd7-9d44-0450d93df0d0,/adresse/lindevangshusene-82-0-th-2630-taastrup-01694520__82_st__th,,Fri handel,28-04-2002,1.042.236,16
aca37934-0b6d-440f-baf9-a33f801c4b6a,/adresse/lindevangshusene-76-2-mf-2630-taastrup-01694520__76__2__mf,,"Lindevangshusene 76, 2. mf.2630 Taastrup",Tvangsauktion,12-06-2009,16
aca37934-0b6d-440f-baf9-a33f801c4b6a,/adresse/lindevangshusene-76-2-mf-2630-taastrup-01694520__76__2__mf,,Fri handel,10-01-2005,710.362,16
aca37934-0b6d-440f-baf9-a33f801c4b6a,/adresse/lindevangshusene-76-2-mf-2630-taastrup-01694520__76__2__mf,,Fri handel,22-02-2002,610.345,16
4ca69bd1-f7d0-4a15-b77b-040a89812f54,/adresse/lindevang-26-2660-broendby-strand-01530386__26_______,,Lindevang 262660 Brøndby Strand,Tvangsauktion,28-09-2005,16
4ca69bd1-f7d0-4a15-b77b-040a89812f54,/adresse/lindevang-26-2660-broendby-strand-01530386__26_______,,Fri handel,02-06-2002,1.695.000,16
04befc78-3838-4865-ad5a-b18927cbccab,/adresse/lindevang-12-2660-broendby-strand-01530386__12_______,,Lindevang 122660 Brøndby Strand,Tvangsauktion,16-04-2013,16
04befc78-3838-4865-ad5a-b18927cbccab,/adresse/lindevang-12-2660-broendby-strand-01530386__12_______,,Fri handel,10-10-2006,3.100.000,16
04befc78-3838-4865-ad5a-b18927cbccab,/adresse/lindevang-12-2660-broendby-strand-01530386__12_______,,Fri handel,28-07-1994,842.190,16
a32f12db-d53e-4126-b316-68d128ff358a,/adresse/lindetoften-5-2630-taastrup-01694493___5_______,,Lindetoften 52630 Taastrup,Tvangsauktion,16-07-2014,16
a32f12db-d53e-4126-b316-68d128ff358a,/adresse/lindetoften-5-2630-taastrup-01694493___5_______,,Familie handel,01-08-2007,1.859.159,16
a32f12db-d53e-4126-b316-68d128ff358a,/adresse/lindetoften-5-2630-taastrup-01694493___5_______,,Fri handel,16-03-1995,1.458.000,16
305efc48-3302-4108-b860-4abcdcb1ac8b,/adresse/lindebo-21-1-126-2630-taastrup-01694470__21__1_126,,"Lindebo 21, 1. 126.2630 Taastrup",Tvangsauktion,07-03-2012,16
305efc48-3302-4108-b860-4abcdcb1ac8b,/adresse/lindebo-21-1-126-2630-taastrup-01694470__21__1_126,,Fri handel,02-09-2010,675.000,16
305efc48-3302-4108-b860-4abcdcb1ac8b,/adresse/lindebo-21-1-126-2630-taastrup-01694470__21__1_126,,Fri handel,02-09-2010,675.000,16
928a5aa3-52c6-4dc5-ab21-937f0f88e097,/adresse/linde-alle-7-2600-glostrup-01610308___7_______,,Linde Alle 72600 Glostrup,Tvangsauktion,22-12-2010,16
928a5aa3-52c6-4dc5-ab21-937f0f88e097,/adresse/linde-alle-7-2600-glostrup-01610308___7_______,,Fri handel,22-05-2002,1.924.000,16
b7e1ded0-f0c7-4ebc-960e-9650d4dcfdae,/adresse/lilliendalsvej-18-2600-glostrup-01610298__18_______,,Lilliendalsvej 182600 Glostrup,Tvangsauktion,29-08-2018,16
c24ee2cb-a0f5-41e6-b087-5b014ef7606c,/adresse/lilliendalsvej-1-2-2-2600-glostrup-01610298___1__2___2,,"Lilliendalsvej 1, 2. 2.2600 Glostrup",Tvangsauktion,26-01-1995,16
26a3a029-842c-4dac-9498-2a0678112f7e,/adresse/lille-strandvej-5-2900-hellerup-01570510___5_______,,Lille Strandvej 52900 Hellerup,Tvangsauktion,09-03-2016,16
26a3a029-842c-4dac-9498-2a0678112f7e,/adresse/lille-strandvej-5-2900-hellerup-01570510___5_______,,Fri handel,09-09-2008,3.500.000,16
26a3a029-842c-4dac-9498-2a0678112f7e,/adresse/lille-strandvej-5-2900-hellerup-01570510___5_______,,Fri handel,26-03-2007,6.000.000,16
679a08bc-54c7-403d-a08a-70e2a1591f3f,/adresse/lille-bygade-11-2635-ishoej-01830400__11_______,,Lille Bygade 112635 Ishøj,Tvangsauktion,18-12-2012,16
679a08bc-54c7-403d-a08a-70e2a1591f3f,/adresse/lille-bygade-11-2635-ishoej-01830400__11_______,,Fri handel,18-06-2001,1.326.853,16
679a08bc-54c7-403d-a08a-70e2a1591f3f,/adresse/lille-bygade-11-2635-ishoej-01830400__11_______,,Fri handel,07-04-1995,574.610,16
ec98520a-84f0-4af5-9c8b-f6c06fe83f8e,/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,,"Leen D 4, 3. 4.2630 Taastrup",Tvangsauktion,21-07-2011,16
ec98520a-84f0-4af5-9c8b-f6c06fe83f8e,/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,,Fri handel,14-12-2004,617.080,16
ec98520a-84f0-4af5-9c8b-f6c06fe83f8e,/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,,Fri handel,18-06-2002,512.182,16
85f42422-86a1-45d5-a55a-fef665c79702,/adresse/leen-d-2-3-4-2630-taastrup-01694320___2__3___4,,"Leen D 2, 3. 4.2630 Taastrup",Tvangsauktion,24-09-2019,16
85f42422-86a1-45d5-a55a-fef665c79702,/adresse/leen-d-2-3-4-2630-taastrup-01694320___2__3___4,,Tvangsauktion,03-11-2016,765.000,16
85f42422-86a1-45d5-a55a-fef665c79702,/adresse/leen-d-2-3-4-2630-taastrup-01694320___2__3___4,,Fri handel,05-07-2010,605.000,16
ca2e1b3b-79e7-4b1c-96b3-7bab0f4b3a30,/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,,"Leen D 2, 1. 4.2630 Taastrup",Tvangsauktion,07-07-2022,16
ca2e1b3b-79e7-4b1c-96b3-7bab0f4b3a30,/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,,Fri handel,08-04-1998,462.000,16
ca2e1b3b-79e7-4b1c-96b3-7bab0f4b3a30,/adresse/leen-d-2-1-4-2630-taastrup-01694320___2__1___4,,Familie handel,29-09-1996,361.771,16
99a8f325-36e6-4b4b-a5a1-39b129b539c2,/adresse/leen-c-1-0-2-2630-taastrup-01694318___1_st___2,,"Leen C 1, st. 2.2630 Taastrup",Tvangsauktion,11-03-2013,16
99a8f325-36e6-4b4b-a5a1-39b129b539c2,/adresse/leen-c-1-0-2-2630-taastrup-01694318___1_st___2,,Fri handel,29-06-2003,618.645,16
99a8f325-36e6-4b4b-a5a1-39b129b539c2,/adresse/leen-c-1-0-2-2630-taastrup-01694318___1_st___2,,Fri handel,31-08-1999,146.345,16
7dbf6e72-266c-430f-8613-7262c43e1ba4,/adresse/leen-b-5-2-1-2630-taastrup-01694316___5__2___1,,"Leen B 5, 2. 1.2630 Taastrup",Tvangsauktion,19-10-1992,16
7dbf6e72-266c-430f-8613-7262c43e1ba4,/adresse/leen-b-5-2-1-2630-taastrup-01694316___5__2___1,,Fri handel,12-10-1992,330.000,16
48664c24-ba05-43e2-b1e2-8c0f42129dbe,/adresse/leen-b-2-3-2-2630-taastrup-01694316___2__3___2,,"Leen B 2, 3. 2.2630 Taastrup",Tvangsauktion,22-10-2013,17
48664c24-ba05-43e2-b1e2-8c0f42129dbe,/adresse/leen-b-2-3-2-2630-taastrup-01694316___2__3___2,,Fri handel,04-03-2004,1.195.000,17
48664c24-ba05-43e2-b1e2-8c0f42129dbe,/adresse/leen-b-2-3-2-2630-taastrup-01694316___2__3___2,,Fri handel,24-05-1993,465.000,17
81a8be06-8d42-4a10-a32c-7cec83e6c396,/adresse/leen-b-2-3-1-2630-taastrup-01694316___2__3___1,,"Leen B 2, 3. 1.2630 Taastrup",Tvangsauktion,09-02-2016,17
81a8be06-8d42-4a10-a32c-7cec83e6c396,/adresse/leen-b-2-3-1-2630-taastrup-01694316___2__3___1,,Fri handel,15-08-2005,695.000,17
81a8be06-8d42-4a10-a32c-7cec83e6c396,/adresse/leen-b-2-3-1-2630-taastrup-01694316___2__3___1,,Fri handel,31-03-2003,668.814,17
60010069-319f-488b-9d9f-482d8f26eade,/adresse/leen-b-1-0-4-2630-taastrup-01694316___1_st___4,,"Leen B 1, st. 4.2630 Taastrup",Tvangsauktion,15-05-2012,17
60010069-319f-488b-9d9f-482d8f26eade,/adresse/leen-b-1-0-4-2630-taastrup-01694316___1_st___4,,Fri handel,09-01-2009,595.000,17
60010069-319f-488b-9d9f-482d8f26eade,/adresse/leen-b-1-0-4-2630-taastrup-01694316___1_st___4,,Fri handel,02-01-2003,594.607,17
dedb6617-44e9-494c-9b25-5d167e484020,/adresse/leen-b-1-3-1-2630-taastrup-01694316___1__3___1,,"Leen B 1, 3. 1.2630 Taastrup",Tvangsauktion,05-12-2012,17
dedb6617-44e9-494c-9b25-5d167e484020,/adresse/leen-b-1-3-1-2630-taastrup-01694316___1__3___1,,Fri handel,20-09-1998,264.000,17
dedb6617-44e9-494c-9b25-5d167e484020,/adresse/leen-b-1-3-1-2630-taastrup-01694316___1__3___1,,Fri handel,13-09-1993,198.000,17
e5419780-b33e-4c49-9fb6-8b2842768305,/adresse/leen-a-3-3-1-2630-taastrup-01694314___3__3___1,,"Leen A 3, 3. 1.2630 Taastrup",Tvangsauktion,11-04-2016,17
e5419780-b33e-4c49-9fb6-8b2842768305,/adresse/leen-a-3-3-1-2630-taastrup-01694314___3__3___1,,Fri handel,15-07-2005,600.000,17
b1da6aea-7713-4449-b228-89375539214b,/adresse/leen-a-3-2-1-2630-taastrup-01694314___3__2___1,,"Leen A 3, 2. 1.2630 Taastrup",Tvangsauktion,30-09-2013,17
b1da6aea-7713-4449-b228-89375539214b,/adresse/leen-a-3-2-1-2630-taastrup-01694314___3__2___1,,Fri handel,26-09-2005,1.160.000,17
b1da6aea-7713-4449-b228-89375539214b,/adresse/leen-a-3-2-1-2630-taastrup-01694314___3__2___1,,Fri handel,02-02-2001,635.000,17
e3c9eaa7-8321-4f2e-936e-054bc91974ac,/adresse/langemarksvej-35-2860-soeborg-01590493__35_______,,Langemarksvej 352860 Søborg,Tvangsauktion,22-09-2009,17
e3c9eaa7-8321-4f2e-936e-054bc91974ac,/adresse/langemarksvej-35-2860-soeborg-01590493__35_______,,Fri handel,17-04-1998,1.047.000,17
40b63fc9-0f78-450f-9259-bf05ec47d8f1,/adresse/landsbygaden-30b-2630-taastrup-01694288_30b_______,,Landsbygaden 30B2630 Taastrup,Tvangsauktion,20-05-2021,17
fceec30e-bed2-48df-8cfc-f5f7e7eb45a5,/adresse/landsbygaden-30a-2630-taastrup-01694288_30a_______,,Landsbygaden 30A2630 Taastrup,Tvangsauktion,20-05-2021,17
f0cf5bd7-f32a-4e37-ac53-eacb1bfe53a9,/adresse/landlyst-vaenge-68-2635-ishoej-01830385__68_______,,Landlyst Vænge 682635 Ishøj,Tvangsauktion,20-01-2010,17
f0cf5bd7-f32a-4e37-ac53-eacb1bfe53a9,/adresse/landlyst-vaenge-68-2635-ishoej-01830385__68_______,,Familie handel,20-06-2005,460.000,17
f0cf5bd7-f32a-4e37-ac53-eacb1bfe53a9,/adresse/landlyst-vaenge-68-2635-ishoej-01830385__68_______,,Fri handel,28-10-2001,2.066.000,17
5df382e7-7b61-467e-82c0-4fdff87f6085,/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,,Landlyst Vænge 502635 Ishøj,Tvangsauktion,09-08-2011,17
5df382e7-7b61-467e-82c0-4fdff87f6085,/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,,Fri handel,02-06-2004,1.495.000,17
5df382e7-7b61-467e-82c0-4fdff87f6085,/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,,Fri handel,15-01-1993,608.000,17
2690816b-cc7a-4cba-a0c6-c5043d9a11b5,/adresse/koegevej-200-2635-ishoej-01830380_200_______,,Køgevej 2002635 Ishøj,Tvangsauktion,04-06-2013,17
2690816b-cc7a-4cba-a0c6-c5043d9a11b5,/adresse/koegevej-200-2635-ishoej-01830380_200_______,,Fri handel,10-05-2004,1.434.611,17
89e30126-3dbf-4a55-b3da-aa43f71d135e,/adresse/kaerbyvej-137-2610-roedovre-01750485_137_______,,Kærbyvej 1372610 Rødovre,Tvangsauktion,24-01-2012,17
89e30126-3dbf-4a55-b3da-aa43f71d135e,/adresse/kaerbyvej-137-2610-roedovre-01750485_137_______,,Fri handel,11-06-2007,2.900.000,17
89e30126-3dbf-4a55-b3da-aa43f71d135e,/adresse/kaerbyvej-137-2610-roedovre-01750485_137_______,,Fri handel,11-06-2007,2.900.000,17
8223fcf2-3477-447b-8efc-deaf83886b7c,/adresse/kratvaenget-21-2920-charlottenlund-01570486__21_______,,Kratvænget 212920 Charlottenlund,Tvangsauktion,07-08-2013,17
8223fcf2-3477-447b-8efc-deaf83886b7c,/adresse/kratvaenget-21-2920-charlottenlund-01570486__21_______,,Fri handel,07-09-1998,2.600.000,17
8223fcf2-3477-447b-8efc-deaf83886b7c,/adresse/kratvaenget-21-2920-charlottenlund-01570486__21_______,,Fri handel,15-04-1996,2.785.900,17
a0dc41a7-22ae-44ce-9627-ad71fadaaf44,/adresse/kratkrogen-3-2920-charlottenlund-01570485___3_______,,Kratkrogen 32920 Charlottenlund,Tvangsauktion,05-03-2013,17
a0dc41a7-22ae-44ce-9627-ad71fadaaf44,/adresse/kratkrogen-3-2920-charlottenlund-01570485___3_______,,Fri handel,08-06-2005,7.200.000,17
a0dc41a7-22ae-44ce-9627-ad71fadaaf44,/adresse/kratkrogen-3-2920-charlottenlund-01570485___3_______,,Fri handel,01-07-1994,2.200.000,17
338fe301-da92-4d5b-846a-7e2c6be61db0,/adresse/kratager-5-2620-albertslund-01650283___5_______,,Kratager 52620 Albertslund,Tvangsauktion,25-11-2015,17
338fe301-da92-4d5b-846a-7e2c6be61db0,/adresse/kratager-5-2620-albertslund-01650283___5_______,,Fri handel,04-10-2010,2.495.000,17
338fe301-da92-4d5b-846a-7e2c6be61db0,/adresse/kratager-5-2620-albertslund-01650283___5_______,,Fri handel,17-03-2004,1.680.000,17
d56d9a1f-8b93-40eb-870b-276f801e9f75,/adresse/kratager-29-2620-albertslund-01650283__29_______,,Kratager 292620 Albertslund,Tvangsauktion,04-03-2015,17
d56d9a1f-8b93-40eb-870b-276f801e9f75,/adresse/kratager-29-2620-albertslund-01650283__29_______,,Fri handel,15-10-2007,2.820.000,17
d56d9a1f-8b93-40eb-870b-276f801e9f75,/adresse/kratager-29-2620-albertslund-01650283__29_______,,Fri handel,11-07-2006,3.095.000,17
e192aaf0-63bb-4691-81b3-258194da217d,/adresse/krarupvej-23-2610-roedovre-01750474__23_______,,Krarupvej 232610 Rødovre,Tvangsauktion,11-10-2019,17
e192aaf0-63bb-4691-81b3-258194da217d,/adresse/krarupvej-23-2610-roedovre-01750474__23_______,,Fri handel,16-03-2016,1.400.000,17
e192aaf0-63bb-4691-81b3-258194da217d,/adresse/krarupvej-23-2610-roedovre-01750474__23_______,,Fri handel,30-07-2007,2.300.000,17
52f43dd2-9af2-4fbd-8dc7-e08808e6c686,/adresse/kraghave-parkvej-10-2630-taastrup-01694060__10_______,,Kraghave Parkvej 102630 Taastrup,Tvangsauktion,20-03-2013,17
52f43dd2-9af2-4fbd-8dc7-e08808e6c686,/adresse/kraghave-parkvej-10-2630-taastrup-01694060__10_______,,Fri handel,13-03-2006,3.295.000,17
52f43dd2-9af2-4fbd-8dc7-e08808e6c686,/adresse/kraghave-parkvej-10-2630-taastrup-01694060__10_______,,Fri handel,16-01-1995,1.100.000,17
3188d78d-7013-47ad-bfe5-ea1c3aec6690,/adresse/korsdalsvej-5-2610-roedovre-01750468___5_______,,Korsdalsvej 52610 Rødovre,Tvangsauktion,15-12-2009,17
d93eee48-651d-4ff8-a29b-802e6bb96c73,/adresse/kongevejen-128a-2830-virum-01730458128a_______,,Kongevejen 128A2830 Virum,Tvangsauktion,27-09-1993,18
4053bd6a-031c-491b-ae36-18950c7623ca,/adresse/klovtofteparken-20-2630-taastrup-01693871__20_______,,Klovtofteparken 202630 Taastrup,Tvangsauktion,09-03-2011,18
