Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Total Sales,City,Floor_Count,Heating_Type,Link,Living_Area,Roof_Type,Rooms,URL,Wall_Material,Weighted_Area
gyngemose-parkvej-59-1-tv-2860-soeborg-01590259__59__1__tv,"Gyngemose Parkvej 59, 1. tv.",2860,Ejerlejlighed,Tvangsauktion,27-11-2012,1090000.0,1,Søborg,1,Fjernvarme/blokvarme,/adresse/gyngemose-parkvej-59-1-tv-2860-soeborg-01590259__59__1__tv,85.0,Tagpap med lille hældning,4.0,https://www.boligsiden.dk/adresse/gyngemose-parkvej-59-1-tv-2860-soeborg-01590259__59__1__tv,Mursten,Ikke oplyst
hvidovrevej-180-1-115-2650-hvidovre-01674032_180__1_115,"Hvidovrevej 180, 1. 115.",2650,Ejerlejlighed,Tvangsauktion,30-10-2012,404000.0,3,Hvidovre,1,Fjernvarme/blokvarme,/adresse/hvidovrevej-180-1-115-2650-hvidovre-01674032_180__1_115,47.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/hvidovrevej-180-1-115-2650-hvidovre-01674032_180__1_115,Mursten,Ikke oplyst
albertslundvej-87-0-tv-2625-vallensbaek-01870106__87_st__tv,"Albertslundvej 87, st. tv.",2625,Ejerlejlighed,Tvangsauktion,30-10-2012,622000.0,3,Vallensbæk,1,Fjernvarme/blokvarme,/adresse/albertslundvej-87-0-tv-2625-vallensbaek-01870106__87_st__tv,107.0,Tagpap med lille hældning,4.0,https://www.boligsiden.dk/adresse/albertslundvej-87-0-tv-2625-vallensbaek-01870106__87_st__tv,Mursten,Ikke oplyst
saven-d-3-1-1-2630-taastrup-01696696___3__1___1,"Saven D 3, 1. 1.",2630,Ejerlejlighed,Tvangsauktion,22-10-2012,410000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/saven-d-3-1-1-2630-taastrup-01696696___3__1___1,57.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/saven-d-3-1-1-2630-taastrup-01696696___3__1___1,Betonelementer,Ikke oplyst
tjaereborgvej-33-2760-maaloev-01510803__33_______,Tjæreborgvej 33,2760,Villa,Tvangsauktion,25-09-2012,1275000.0,1,Måløv,1.0,Centralvarme med én fyringsenhed,/adresse/tjaereborgvej-33-2760-maaloev-01510803__33_______,195.0,Tegl,5.0,https://www.boligsiden.dk/adresse/tjaereborgvej-33-2760-maaloev-01510803__33_______,Mursten,199.1
parkvej-153-1-th-2630-taastrup-01695738_153__1__th,"Parkvej 153, 1. th.",2630,Ejerlejlighed,Tvangsauktion,24-09-2012,1045000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/parkvej-153-1-th-2630-taastrup-01695738_153__1__th,76.0,Betontagsten,2.0,https://www.boligsiden.dk/adresse/parkvej-153-1-th-2630-taastrup-01695738_153__1__th,Mursten,Ikke oplyst
jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,"Jernbanevej 6, 1. a.",2800,Ejerlejlighed,Tvangsauktion,21-09-2012,2150000.0,3,Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,79.0,Fibercement uden asbest,2.0,https://www.boligsiden.dk/adresse/jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,Mursten,Ikke oplyst
jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,"Jernbanevej 6, 1. a.",2800,Ejerlejlighed,Tvangsauktion,27-08-2009,2006604.0,3,Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,79.0,Fibercement uden asbest,2.0,https://www.boligsiden.dk/adresse/jernbanevej-6-1-a-2800-kongens-lyngby-01730387___6__1___a,Mursten,Ikke oplyst
platanhaven-91-2600-glostrup-01650362__91_______,Platanhaven 91,2600,Villa,Tvangsauktion,10-09-2012,2270000.0,1,Glostrup,1.0,Centralvarme med én fyringsenhed,/adresse/platanhaven-91-2600-glostrup-01650362__91_______,202.0,Tegl,4.0,https://www.boligsiden.dk/adresse/platanhaven-91-2600-glostrup-01650362__91_______,Mursten,219.6
bagsvaerd-hovedgade-99-9-a-2880-bagsvaerd-01590039__99__9___a,"Bagsværd Hovedgade 99, 9. a.",2880,Ejerlejlighed,Tvangsauktion,29-08-2012,360000.0,3,Bagsværd,1,Fjernvarme/blokvarme,/adresse/bagsvaerd-hovedgade-99-9-a-2880-bagsvaerd-01590039__99__9___a,50.0,Tagpap med stor hældning,1.0,https://www.boligsiden.dk/adresse/bagsvaerd-hovedgade-99-9-a-2880-bagsvaerd-01590039__99__9___a,Betonelementer,Ikke oplyst
roennevangshusene-57-2-tv-2630-taastrup-01696605__57__2__tv,"Rønnevangshusene 57, 2. tv.",2630,Ejerlejlighed,Tvangsauktion,27-08-2012,900000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/roennevangshusene-57-2-tv-2630-taastrup-01696605__57__2__tv,96.0,Betontagsten,4.0,https://www.boligsiden.dk/adresse/roennevangshusene-57-2-tv-2630-taastrup-01696605__57__2__tv,Mursten,Ikke oplyst
exnersvej-48-2930-klampenborg-01570221__48_______,Exnersvej 48,2930,Villa,Tvangsauktion,22-08-2012,8800000.0,3,Klampenborg,2.0,Centralvarme med én fyringsenhed,/adresse/exnersvej-48-2930-klampenborg-01570221__48_______,288.0,Tegl,9.0,https://www.boligsiden.dk/adresse/exnersvej-48-2930-klampenborg-01570221__48_______,Mursten,347.2
taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,"Taastrup Have 5, st. tv.",2630,Ejerlejlighed,Tvangsauktion,21-08-2012,550000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,57.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/taastrup-have-5-0-tv-2630-taastrup-01698960___5_st__tv,Mursten,Ikke oplyst
ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,"Ulrikkenborg Alle 39, 2. mf.",2800,Ejerlejlighed,Tvangsauktion,15-08-2012,590000.0,3,Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,45.0,Tagpap med stor hældning,1.0,https://www.boligsiden.dk/adresse/ulrikkenborg-alle-39-2-mf-2800-kongens-lyngby-01730831__39__2__mf,Mursten,Ikke oplyst
vibeholms-vaenge-9-2635-ishoej-01830878___9_______,Vibeholms Vænge 9,2635,Villa,Tvangsauktion,23-07-2012,2325000.0,1,Ishøj,1.0,Centralvarme med én fyringsenhed,/adresse/vibeholms-vaenge-9-2635-ishoej-01830878___9_______,177.0,Fibercement herunder asbest,5.0,https://www.boligsiden.dk/adresse/vibeholms-vaenge-9-2635-ishoej-01830878___9_______,Mursten,179
topperne-3-2-24-2620-albertslund-01650532___3__2__24,"Topperne 3, 2. 24.",2620,Ejerlejlighed,Tvangsauktion,17-07-2012,420000.0,3,Albertslund,1,Fjernvarme/blokvarme,/adresse/topperne-3-2-24-2620-albertslund-01650532___3__2__24,49.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/topperne-3-2-24-2620-albertslund-01650532___3__2__24,Betonelementer,Ikke oplyst
elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,"Elverhøjen 1E, 1. tv.",2730,Ejerlejlighed,Tvangsauktion,11-07-2012,560000.0,3,Herlev,1,Fjernvarme/blokvarme,/adresse/elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,56.0,Tegl,2.0,https://www.boligsiden.dk/adresse/elverhoejen-1e-1-tv-2730-herlev-01631477__1e__1__tv,Mursten,Ikke oplyst
vejlegaardsparken-50-0-4-2665-vallensbaek-strand-01879267__50_st___4,"Vejlegårdsparken 50, st. 4.",2665,Ejerlejlighed,Tvangsauktion,10-07-2012,349000.0,3,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/vejlegaardsparken-50-0-4-2665-vallensbaek-strand-01879267__50_st___4,47.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/vejlegaardsparken-50-0-4-2665-vallensbaek-strand-01879267__50_st___4,Betonelementer,Ikke oplyst
tukshoejen-61-2730-herlev-01638617__61_______,Tukshøjen 61,2730,Villa,Tvangsauktion,09-07-2012,1580000.0,1,Herlev,1.0,Centralvarme med to fyringsenheder,/adresse/tukshoejen-61-2730-herlev-01638617__61_______,143.0,Andet materiale,4.0,https://www.boligsiden.dk/adresse/tukshoejen-61-2730-herlev-01638617__61_______,Mursten,179.9
riggervej-15-2660-broendby-strand-01530536__15_______,Riggervej 15,2660,Villa,Tvangsauktion,19-06-2012,2195000.0,3,Brøndby Strand,1.0,Centralvarme med én fyringsenhed,/adresse/riggervej-15-2660-broendby-strand-01530536__15_______,132.0,Fibercement herunder asbest,5.0,https://www.boligsiden.dk/adresse/riggervej-15-2660-broendby-strand-01530536__15_______,Letbetonsten,149.25
aldershvilevej-123-0-th-2880-bagsvaerd-01590009_123_st__th,"Aldershvilevej 123, st. th.",2880,Ejerlejlighed,Tvangsauktion,06-06-2012,380000.0,1,Bagsværd,1,Fjernvarme/blokvarme,/adresse/aldershvilevej-123-0-th-2880-bagsvaerd-01590009_123_st__th,37.0,Fibercement herunder asbest,1.0,https://www.boligsiden.dk/adresse/aldershvilevej-123-0-th-2880-bagsvaerd-01590009_123_st__th,Mursten,Ikke oplyst
medelbyvej-60-2610-roedovre-01750555__60_______,Medelbyvej 60,2610,Villa,Tvangsauktion,30-05-2012,2640000.0,1,Rødovre,1.0,Centralvarme med én fyringsenhed,/adresse/medelbyvej-60-2610-roedovre-01750555__60_______,202.0,Fibercement herunder asbest,6.0,https://www.boligsiden.dk/adresse/medelbyvej-60-2610-roedovre-01750555__60_______,Mursten,202.1
randvolden-11-2730-herlev-01636330__11_______,Randvolden 11,2730,Villa,Tvangsauktion,25-05-2012,2630000.0,2,Herlev,1.0,Centralvarme med én fyringsenhed,/adresse/randvolden-11-2730-herlev-01636330__11_______,153.0,Betontagsten,5.0,https://www.boligsiden.dk/adresse/randvolden-11-2730-herlev-01636330__11_______,Mursten,156.45
skjeberg-alle-33-0-tv-2630-taastrup-01696800__33_st__tv,"Skjeberg Alle 33, st. tv.",2630,Ejerlejlighed,Tvangsauktion,23-05-2012,740000.0,2,Taastrup,1,Fjernvarme/blokvarme,/adresse/skjeberg-alle-33-0-tv-2630-taastrup-01696800__33_st__tv,75.0,Metal,2.0,https://www.boligsiden.dk/adresse/skjeberg-alle-33-0-tv-2630-taastrup-01696800__33_st__tv,Mursten,Ikke oplyst
mosebyvej-48-0-2730-herlev-01635859__48_st____,"Mosebyvej 48, st.",2730,Villa,Tvangsauktion,23-05-2012,1325000.0,2,Herlev,1,Centralvarme med én fyringsenhed,/adresse/mosebyvej-48-0-2730-herlev-01635859__48_st____,175.0,Betontagsten,6.0,https://www.boligsiden.dk/adresse/mosebyvej-48-0-2730-herlev-01635859__48_st____,Mursten,175
roedovrevej-321-1-th-2610-roedovre-01750705_321__1__th,"Rødovrevej 321, 1. th.",2610,Ejerlejlighed,Tvangsauktion,22-05-2012,1405000.0,3,Rødovre,1,Fjernvarme/blokvarme,/adresse/roedovrevej-321-1-th-2610-roedovre-01750705_321__1__th,83.0,Fibercement uden asbest,3.0,https://www.boligsiden.dk/adresse/roedovrevej-321-1-th-2610-roedovre-01750705_321__1__th,Mursten,Ikke oplyst
vibeholms-alle-14-2605-broendby-01530791__14_______,Vibeholms Allé 14,2605,Villa,Tvangsauktion,21-05-2012,2500000.0,3,Brøndby,1,Varmepumpe,/adresse/vibeholms-alle-14-2605-broendby-01530791__14_______,152.0,Tegl,4.0,https://www.boligsiden.dk/adresse/vibeholms-alle-14-2605-broendby-01530791__14_______,Mursten,182.8
soeborg-hovedgade-7-1-2870-dyssegaard-01570821___7__1____,"Søborg Hovedgade 7, 1.",2870,Villalejlighed,Tvangsauktion,16-05-2012,2080396.0,2,,,,,,,,,,
leen-b-1-0-4-2630-taastrup-01694316___1_st___4,"Leen B 1, st. 4.",2630,Ejerlejlighed,Tvangsauktion,15-05-2012,120000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/leen-b-1-0-4-2630-taastrup-01694316___1_st___4,36.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/leen-b-1-0-4-2630-taastrup-01694316___1_st___4,Betonelementer,Ikke oplyst
tvaervej-14b-2640-hedehusene-01698878_14b_______,Tværvej 14B,2640,Rækkehus,Tvangsauktion,09-05-2012,1125000.0,3,,,,,,,,,,
tvaervej-14a-2640-hedehusene-01698878_14a_______,Tværvej 14A,2640,Rækkehus,Tvangsauktion,09-05-2012,1125000.0,3,Hedehusene,1.0,Fjernvarme/blokvarme,/adresse/tvaervej-14a-2640-hedehusene-01698878_14a_______,100.0,Tegl,3.0,https://www.boligsiden.dk/adresse/tvaervej-14a-2640-hedehusene-01698878_14a_______,Mursten,204.35
roedovrevej-311-1-mf-2610-roedovre-01750705_311__1__mf,"Rødovrevej 311, 1. mf.",2610,Ejerlejlighed,Tvangsauktion,25-04-2012,230000.0,3,Rødovre,1,Fjernvarme/blokvarme,/adresse/roedovrevej-311-1-mf-2610-roedovre-01750705_311__1__mf,45.0,Fibercement uden asbest,1.0,https://www.boligsiden.dk/adresse/roedovrevej-311-1-mf-2610-roedovre-01750705_311__1__mf,Mursten,Ikke oplyst
vejlegaardsparken-2-3-37-2665-vallensbaek-strand-01879267___2__3__37,"Vejlegårdsparken 2, 3. 37.",2665,Ejerlejlighed,Tvangsauktion,25-04-2012,330000.0,3,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/vejlegaardsparken-2-3-37-2665-vallensbaek-strand-01879267___2__3__37,49.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/vejlegaardsparken-2-3-37-2665-vallensbaek-strand-01879267___2__3__37,Betonelementer,Ikke oplyst
kanaltorvet-8-3-33-2620-albertslund-01650257___8__3__33,"Kanaltorvet 8, 3. 33.",2620,Ejerlejlighed,Tvangsauktion,23-04-2012,414000.0,3,Albertslund,1,Fjernvarme/blokvarme,/adresse/kanaltorvet-8-3-33-2620-albertslund-01650257___8__3__33,59.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/kanaltorvet-8-3-33-2620-albertslund-01650257___8__3__33,Betonelementer,Ikke oplyst
moelleaaparken-57-1-b-2800-kongens-lyngby-01730601__57__1___b,"Mølleåparken 57, 1. b.",2800,Ejerlejlighed,Tvangsauktion,18-04-2012,730000.0,3,Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/moelleaaparken-57-1-b-2800-kongens-lyngby-01730601__57__1___b,61.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/moelleaaparken-57-1-b-2800-kongens-lyngby-01730601__57__1___b,Betonelementer,Ikke oplyst
hvidovrevej-180-1-102-2650-hvidovre-01674032_180__1_102,"Hvidovrevej 180, 1. 102.",2650,Ejerlejlighed,Tvangsauktion,18-04-2012,270000.0,3,Hvidovre,1,Fjernvarme/blokvarme,/adresse/hvidovrevej-180-1-102-2650-hvidovre-01674032_180__1_102,47.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/hvidovrevej-180-1-102-2650-hvidovre-01674032_180__1_102,Mursten,Ikke oplyst
brannersvej-25-1-59-2920-charlottenlund-01570078__25__1__59,"Brannersvej 25, 1. 59.",2920,Ejerlejlighed,Tvangsauktion,18-04-2012,630000.0,3,Charlottenlund,1,Fjernvarme/blokvarme,/adresse/brannersvej-25-1-59-2920-charlottenlund-01570078__25__1__59,54.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/brannersvej-25-1-59-2920-charlottenlund-01570078__25__1__59,Betonelementer,Ikke oplyst
multebaervaenget-15-2650-hvidovre-01675764__15_______,Multebærvænget 15,2650,Rækkehus,Tvangsauktion,10-04-2012,1500000.0,2,Hvidovre,1.0,Varmepumpe,/adresse/multebaervaenget-15-2650-hvidovre-01675764__15_______,109.0,Fibercement uden asbest,3.0,https://www.boligsiden.dk/adresse/multebaervaenget-15-2650-hvidovre-01675764__15_______,Letbetonsten,115.15
vejlebrovej-86-2-2-2635-ishoej-01830850__86__2___2,"Vejlebrovej 86, 2. 2.",2635,Ejerlejlighed,Tvangsauktion,04-04-2012,210000.0,1,Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-86-2-2-2635-ishoej-01830850__86__2___2,35.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/vejlebrovej-86-2-2-2635-ishoej-01830850__86__2___2,Betonelementer,Ikke oplyst
gammel-klausdalsbrovej-565-2730-herlev-01632030_565_______,Gammel Klausdalsbrovej 565,2730,Villa,Tvangsauktion,28-03-2012,3410000.0,2,Herlev,1.0,Elvarme,/adresse/gammel-klausdalsbrovej-565-2730-herlev-01632030_565_______,186.0,Betontagsten,5.0,https://www.boligsiden.dk/adresse/gammel-klausdalsbrovej-565-2730-herlev-01632030_565_______,Træ,195.4
horsbred-123-2625-vallensbaek-01872449_123_______,Horsbred 123,2625,Rækkehus,Tvangsauktion,26-03-2012,1789000.0,2,Vallensbæk,1.0,Fjernvarme/blokvarme,/adresse/horsbred-123-2625-vallensbaek-01872449_123_______,147.0,Fibercement herunder asbest,5.0,https://www.boligsiden.dk/adresse/horsbred-123-2625-vallensbaek-01872449_123_______,Betonelementer,148.3
bovang-18-2660-broendby-strand-01530036__18_______,Bovang 18,2660,Villa,Tvangsauktion,20-03-2012,2150000.0,3,Brøndby Strand,1.0,Centralvarme med én fyringsenhed,/adresse/bovang-18-2660-broendby-strand-01530036__18_______,143.0,Betontagsten,3.0,https://www.boligsiden.dk/adresse/bovang-18-2660-broendby-strand-01530036__18_______,Betonelementer,152.9
h-p-olsens-vaenge-32-2630-taastrup-01692950__32_______,H P Olsens Vænge 32,2630,Rækkehus,Tvangsauktion,19-03-2012,1300000.0,1,Taastrup,1.0,Fjernvarme/blokvarme,/adresse/h-p-olsens-vaenge-32-2630-taastrup-01692950__32_______,80.0,Fibercement herunder asbest,3.0,https://www.boligsiden.dk/adresse/h-p-olsens-vaenge-32-2630-taastrup-01692950__32_______,Mursten,82.8
augustvej-2-2860-soeborg-01590033___2_______,Augustvej 2,2860,Villa,Tvangsauktion,14-03-2012,2875000.0,3,Søborg,1.0,Centralvarme med én fyringsenhed,/adresse/augustvej-2-2860-soeborg-01590033___2_______,160.0,Metal,5.0,https://www.boligsiden.dk/adresse/augustvej-2-2860-soeborg-01590033___2_______,Mursten,171.75
loenborgvej-1-2650-hvidovre-01675555___1_______,Lønborgvej 1,2650,Villa,Tvangsauktion,12-03-2012,2300000.0,3,Hvidovre,1.0,Centralvarme med én fyringsenhed,/adresse/loenborgvej-1-2650-hvidovre-01675555___1_______,113.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/loenborgvej-1-2650-hvidovre-01675555___1_______,Mursten,116
gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,"Gammel Køge Landevej 266, 1. d.",2650,Ejerlejlighed,Tvangsauktion,12-03-2012,600000.0,3,Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,52.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/gammel-koege-landevej-266-1-d-2650-hvidovre-01672807_266__1___d,Mursten,Ikke oplyst
lindebo-21-1-126-2630-taastrup-01694470__21__1_126,"Lindebo 21, 1. 126.",2630,Ejerlejlighed,Tvangsauktion,07-03-2012,300000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/lindebo-21-1-126-2630-taastrup-01694470__21__1_126,42.0,Fibercement herunder asbest,1.0,https://www.boligsiden.dk/adresse/lindebo-21-1-126-2630-taastrup-01694470__21__1_126,Mursten,Ikke oplyst
malervangen-14-2600-glostrup-01610001__14_______,Malervangen 14,2600,Villa,Tvangsauktion,05-03-2012,1600000.0,3,Glostrup,1.0,Centralvarme med én fyringsenhed,/adresse/malervangen-14-2600-glostrup-01610001__14_______,117.0,Tegl,5.0,https://www.boligsiden.dk/adresse/malervangen-14-2600-glostrup-01610001__14_______,Mursten,143.3
gammelgaards-alle-7-4-43-2665-vallensbaek-strand-01871704___7__4__43,"Gammelgårds Alle 7, 4. 43.",2665,Ejerlejlighed,Tvangsauktion,05-03-2012,438900.0,2,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/gammelgaards-alle-7-4-43-2665-vallensbaek-strand-01871704___7__4__43,49.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/gammelgaards-alle-7-4-43-2665-vallensbaek-strand-01871704___7__4__43,Betonelementer,Ikke oplyst
mosehusvej-4-2610-roedovre-01750580___4_______,Mosehusvej 4,2610,Villa,Tvangsauktion,05-03-2012,1600000.0,2,Rødovre,1.0,Varmepumpe,/adresse/mosehusvej-4-2610-roedovre-01750580___4_______,148.0,Tagpap med lille hældning,4.0,https://www.boligsiden.dk/adresse/mosehusvej-4-2610-roedovre-01750580___4_______,Mursten,153.75
margrethevej-33-1-2900-hellerup-01570547__33__1____,"Margrethevej 33, 1.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,3,Hellerup,1,Fjernvarme/blokvarme,/adresse/margrethevej-33-1-2900-hellerup-01570547__33__1____,169.0,Fibercement herunder asbest,3.0,https://www.boligsiden.dk/adresse/margrethevej-33-1-2900-hellerup-01570547__33__1____,Mursten,Ikke oplyst
margrethevej-33-1-2900-hellerup-01570547__33__1____,"Margrethevej 33, 1.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,3,Hellerup,1,Fjernvarme/blokvarme,/adresse/margrethevej-33-1-2900-hellerup-01570547__33__1____,169.0,Fibercement herunder asbest,3.0,https://www.boligsiden.dk/adresse/margrethevej-33-1-2900-hellerup-01570547__33__1____,Mursten,Ikke oplyst
margrethevej-33-0-2900-hellerup-01570547__33_st____,"Margrethevej 33, st.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,3,Hellerup,1,Fjernvarme/blokvarme,/adresse/margrethevej-33-0-2900-hellerup-01570547__33_st____,169.0,Fibercement herunder asbest,3.0,https://www.boligsiden.dk/adresse/margrethevej-33-0-2900-hellerup-01570547__33_st____,Mursten,Ikke oplyst
margrethevej-33-0-2900-hellerup-01570547__33_st____,"Margrethevej 33, st.",2900,Villalejlighed,Tvangsauktion,02-03-2012,4100000.0,3,Hellerup,1,Fjernvarme/blokvarme,/adresse/margrethevej-33-0-2900-hellerup-01570547__33_st____,169.0,Fibercement herunder asbest,3.0,https://www.boligsiden.dk/adresse/margrethevej-33-0-2900-hellerup-01570547__33_st____,Mursten,Ikke oplyst
hortensiavej-9-0-2600-glostrup-01610208___9_st____,"Hortensiavej 9, st.",2600,Ejerlejlighed,Tvangsauktion,15-02-2012,6800000.0,1,Glostrup,1,Centralvarme med én fyringsenhed,/adresse/hortensiavej-9-0-2600-glostrup-01610208___9_st____,75.0,Tegl,3.0,https://www.boligsiden.dk/adresse/hortensiavej-9-0-2600-glostrup-01610208___9_st____,Mursten,Ikke oplyst
h-c-bojsensvej-15-2650-hvidovre-01673315__15_______,H C Bojsensvej 15,2650,Villa,Tvangsauktion,15-02-2012,2725000.0,2,Hvidovre,1.0,Centralvarme med én fyringsenhed,/adresse/h-c-bojsensvej-15-2650-hvidovre-01673315__15_______,180.0,Fibercement herunder asbest,5.0,https://www.boligsiden.dk/adresse/h-c-bojsensvej-15-2650-hvidovre-01673315__15_______,Mursten,220.65
vildtbaneparken-75-2635-ishoej-01830889__75_______,Vildtbaneparken 75,2635,Rækkehus,Tvangsauktion,07-02-2012,1215000.0,3,Ishøj,2.0,Centralvarme med én fyringsenhed,/adresse/vildtbaneparken-75-2635-ishoej-01830889__75_______,134.0,Tagpap med lille hældning,4.0,https://www.boligsiden.dk/adresse/vildtbaneparken-75-2635-ishoej-01830889__75_______,Mursten,139
porsager-35-2620-albertslund-01650365__35_______,Porsager 35,2620,Villa,Tvangsauktion,07-02-2012,1572217.0,2,Albertslund,1.0,Fjernvarme/blokvarme,/adresse/porsager-35-2620-albertslund-01650365__35_______,110.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/porsager-35-2620-albertslund-01650365__35_______,Mursten,124.1
strandvangen-3-2650-hvidovre-01678154___3_______,Strandvangen 3,2650,Villa,Tvangsauktion,31-01-2012,1000000.0,3,Hvidovre,1.0,Centralvarme med én fyringsenhed,/adresse/strandvangen-3-2650-hvidovre-01678154___3_______,208.0,Betontagsten,5.0,https://www.boligsiden.dk/adresse/strandvangen-3-2650-hvidovre-01678154___3_______,Mursten,210
kaerbyvej-137-2610-roedovre-01750485_137_______,Kærbyvej 137,2610,Villa,Tvangsauktion,24-01-2012,2175000.0,3,Rødovre,1.0,Varmepumpe,/adresse/kaerbyvej-137-2610-roedovre-01750485_137_______,215.0,Tegl,7.0,https://www.boligsiden.dk/adresse/kaerbyvej-137-2610-roedovre-01750485_137_______,Mursten,214.25
vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,"Vejlegårdsparken 12, 1. 16.",2665,Ejerlejlighed,Tvangsauktion,23-01-2012,360000.0,3,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,47.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/vejlegaardsparken-12-1-16-2665-vallensbaek-strand-01879267__12__1__16,Betonelementer,Ikke oplyst
