Property_ID,Property Type,Sale Type,Sale Date,Raw Sale Type,Raw Sale Date,Raw Price,Total Sales,Address,City,floor_count,Heating_Type,Link,Living_Area,Postal_Code,Roof_Type,Rooms,Source_Site,URL,Wall_Material,Weighted_Area
olivenlunden-77-2630-taastrup-01695640__77_______,Rækkehus,Free Sale,14-02-2020,Fri handel,14-02-2020,2.395.000,3,Olivenlunden 77,Taastrup,2,Fjernvarme/blokvarme,/adresse/olivenlunden-77-2630-taastrup-01695640__77_______,92.0,2630.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/olivenlunden-77-2630-taastrup-01695640__77_______,Mursten,92.75
olivenlunden-77-2630-taastrup-01695640__77_______,Rækkehus,Free Sale,10-06-2014,Fri handel,10-06-2014,1.650.000,3,Olivenlunden 77,Taastrup,2,Fjernvarme/blokvarme,/adresse/olivenlunden-77-2630-taastrup-01695640__77_______,92.0,2630.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/olivenlunden-77-2630-taastrup-01695640__77_______,Mursten,92.75
cedervaenget-17-1-th-2830-virum-01730143__17__1__th,Ejerlejlighed,Free Sale,17-03-2025,Fri handel,17-03-2025,3.200.000,3,"Cedervænget 17, 1. th.",Virum,1,Centralvarme med én fyringsenhed,/adresse/cedervaenget-17-1-th-2830-virum-01730143__17__1__th,86.0,2830.0,Tagpap med stor hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/cedervaenget-17-1-th-2830-virum-01730143__17__1__th,Mursten,Ikke oplyst
cedervaenget-17-1-th-2830-virum-01730143__17__1__th,Ejerlejlighed,Free Sale,03-06-2021,Fri handel,03-06-2021,3.050.000,3,"Cedervænget 17, 1. th.",Virum,1,Centralvarme med én fyringsenhed,/adresse/cedervaenget-17-1-th-2830-virum-01730143__17__1__th,86.0,2830.0,Tagpap med stor hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/cedervaenget-17-1-th-2830-virum-01730143__17__1__th,Mursten,Ikke oplyst
cedervaenget-17-1-th-2830-virum-01730143__17__1__th,Ejerlejlighed,Free Sale,29-10-2015,Fri handel,29-10-2015,2.185.000,3,"Cedervænget 17, 1. th.",Virum,1,Centralvarme med én fyringsenhed,/adresse/cedervaenget-17-1-th-2830-virum-01730143__17__1__th,86.0,2830.0,Tagpap med stor hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/cedervaenget-17-1-th-2830-virum-01730143__17__1__th,Mursten,Ikke oplyst
hummeltoften-29-2830-virum-01730354__29_______,Villa,Free Sale,17-03-2025,Fri handel,17-03-2025,8.050.000,1,Hummeltoften 29,Virum,1,Varmepumpe,/adresse/hummeltoften-29-2830-virum-01730354__29_______,148.0,2830.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/hummeltoften-29-2830-virum-01730354__29_______,Mursten,154.5
slaavang-alle-16-2610-roedovre-01750790__16_______,Villa,Family Sale,17-03-2025,Familie handel,17-03-2025,3.200.000,2,Slåvang Alle 16,Rødovre,1,Centralvarme med én fyringsenhed,/adresse/slaavang-alle-16-2610-roedovre-01750790__16_______,153.0,2610.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/slaavang-alle-16-2610-roedovre-01750790__16_______,Mursten,154.45
slaavang-alle-16-2610-roedovre-01750790__16_______,Villa,Free Sale,15-09-2022,Fri handel,15-09-2022,2.260.000,2,Slåvang Alle 16,Rødovre,1,Centralvarme med én fyringsenhed,/adresse/slaavang-alle-16-2610-roedovre-01750790__16_______,153.0,2610.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/slaavang-alle-16-2610-roedovre-01750790__16_______,Mursten,154.45
brostykkevej-200-2650-hvidovre-01671194_200_______,Villa,Free Sale,17-03-2025,Fri handel,17-03-2025,5.445.000,3,Brostykkevej 200,Hvidovre,1,Varmepumpe,/adresse/brostykkevej-200-2650-hvidovre-01671194_200_______,148.0,2650.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/brostykkevej-200-2650-hvidovre-01671194_200_______,Mursten,158.2
brostykkevej-200-2650-hvidovre-01671194_200_______,Villa,Free Sale,09-01-2024,Fri handel,09-01-2024,5.500.000,3,Brostykkevej 200,Hvidovre,1,Varmepumpe,/adresse/brostykkevej-200-2650-hvidovre-01671194_200_______,148.0,2650.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/brostykkevej-200-2650-hvidovre-01671194_200_______,Mursten,158.2
brostykkevej-200-2650-hvidovre-01671194_200_______,Villa,Free Sale,31-08-2021,Fri handel,31-08-2021,3.100.000,3,Brostykkevej 200,Hvidovre,1,Varmepumpe,/adresse/brostykkevej-200-2650-hvidovre-01671194_200_______,148.0,2650.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/brostykkevej-200-2650-hvidovre-01671194_200_______,Mursten,158.2
bredegaards-alle-50-2650-hvidovre-01671045__50_______,Villa,Free Sale,17-03-2025,Fri handel,17-03-2025,5.495.000,3,Bredegårds Alle 50,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/bredegaards-alle-50-2650-hvidovre-01671045__50_______,156.0,2650.0,Metal,5.0,boligsiden,https://www.boligsiden.dk/adresse/bredegaards-alle-50-2650-hvidovre-01671045__50_______,Letbetonsten,152.2
bredegaards-alle-50-2650-hvidovre-01671045__50_______,Villa,Family Sale,11-03-2017,Familie handel,11-03-2017,1.390.948,3,Bredegårds Alle 50,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/bredegaards-alle-50-2650-hvidovre-01671045__50_______,156.0,2650.0,Metal,5.0,boligsiden,https://www.boligsiden.dk/adresse/bredegaards-alle-50-2650-hvidovre-01671045__50_______,Letbetonsten,152.2
bredegaards-alle-50-2650-hvidovre-01671045__50_______,Villa,Free Sale,30-04-1998,Fri handel,30-04-1998,839.280,3,Bredegårds Alle 50,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/bredegaards-alle-50-2650-hvidovre-01671045__50_______,156.0,2650.0,Metal,5.0,boligsiden,https://www.boligsiden.dk/adresse/bredegaards-alle-50-2650-hvidovre-01671045__50_______,Letbetonsten,152.2
moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,Rækkehus,Free Sale,17-03-2025,Fri handel,17-03-2025,5.300.000,3,Mørkhøj Parkalle 14E,Søborg,2,Fjernvarme/blokvarme,/adresse/moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,147.0,2860.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,Mursten,145.6
moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,Rækkehus,Family Sale,17-06-2017,Familie handel,17-06-2017,2.000.000,3,Mørkhøj Parkalle 14E,Søborg,2,Fjernvarme/blokvarme,/adresse/moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,147.0,2860.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,Mursten,145.6
moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,Rækkehus,Free Sale,27-01-2005,Fri handel,27-01-2005,2.489.051,3,Mørkhøj Parkalle 14E,Søborg,2,Fjernvarme/blokvarme,/adresse/moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,147.0,2860.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/moerkhoej-parkalle-14e-2860-soeborg-01590596_14e_______,Mursten,145.6
kaermysse-16-2830-virum-01730484__16_______,Rækkehus,Free Sale,17-03-2025,Fri handel,17-03-2025,6.995.000,2,Kærmysse 16,Virum,1,Centralvarme med én fyringsenhed,/adresse/kaermysse-16-2830-virum-01730484__16_______,97.0,2830.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/kaermysse-16-2830-virum-01730484__16_______,Mursten,98.5
kaermysse-16-2830-virum-01730484__16_______,Rækkehus,Free Sale,21-09-2015,Fri handel,21-09-2015,4.500.000,2,Kærmysse 16,Virum,1,Centralvarme med én fyringsenhed,/adresse/kaermysse-16-2830-virum-01730484__16_______,97.0,2830.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/kaermysse-16-2830-virum-01730484__16_______,Mursten,98.5
wienerbyen-27-2830-virum-01730850__27_______,Villa,Free Sale,17-03-2025,Fri handel,17-03-2025,10.500.000,2,Wienerbyen 27,Virum,1,Centralvarme med én fyringsenhed,/adresse/wienerbyen-27-2830-virum-01730850__27_______,190.0,2830.0,Tagpap med stor hældning,5.0,boligsiden,https://www.boligsiden.dk/adresse/wienerbyen-27-2830-virum-01730850__27_______,Mursten,209.5
wienerbyen-27-2830-virum-01730850__27_______,Villa,Free Sale,20-12-2012,Fri handel,20-12-2012,2.100.000,2,Wienerbyen 27,Virum,1,Centralvarme med én fyringsenhed,/adresse/wienerbyen-27-2830-virum-01730850__27_______,190.0,2830.0,Tagpap med stor hældning,5.0,boligsiden,https://www.boligsiden.dk/adresse/wienerbyen-27-2830-virum-01730850__27_______,Mursten,209.5
lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,Ejerlejlighed,Free Sale,17-03-2025,Fri handel,17-03-2025,2.945.000,3,"Lauggårds Alle 8, st. tv.",Søborg,1,Fjernvarme/blokvarme,/adresse/lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,76.0,2860.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,Mursten,Ikke oplyst
lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,Ejerlejlighed,Free Sale,30-10-2017,Fri handel,30-10-2017,2.075.000,3,"Lauggårds Alle 8, st. tv.",Søborg,1,Fjernvarme/blokvarme,/adresse/lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,76.0,2860.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,Mursten,Ikke oplyst
lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,Ejerlejlighed,Free Sale,30-10-2017,Fri handel,30-10-2017,2.075.000,3,"Lauggårds Alle 8, st. tv.",Søborg,1,Fjernvarme/blokvarme,/adresse/lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,76.0,2860.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/lauggaards-alle-8-0-tv-2860-soeborg-01590498___8_st__tv,Mursten,Ikke oplyst
mellemvej-23-2750-ballerup-01510769__23_______,Villa,Free Sale,17-03-2025,Fri handel,17-03-2025,7.000.000,3,Mellemvej 23,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/mellemvej-23-2750-ballerup-01510769__23_______,198.0,2750.0,Tagpap med stor hældning,7.0,boligsiden,https://www.boligsiden.dk/adresse/mellemvej-23-2750-ballerup-01510769__23_______,Letbetonsten,206.55
mellemvej-23-2750-ballerup-01510769__23_______,Villa,Family Sale,04-12-2019,Familie handel,04-12-2019,1.083.750,3,Mellemvej 23,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/mellemvej-23-2750-ballerup-01510769__23_______,198.0,2750.0,Tagpap med stor hældning,7.0,boligsiden,https://www.boligsiden.dk/adresse/mellemvej-23-2750-ballerup-01510769__23_______,Letbetonsten,206.55
mellemvej-23-2750-ballerup-01510769__23_______,Villa,Family Sale,27-04-2019,Familie handel,27-04-2019,1.083.750,3,Mellemvej 23,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/mellemvej-23-2750-ballerup-01510769__23_______,198.0,2750.0,Tagpap med stor hældning,7.0,boligsiden,https://www.boligsiden.dk/adresse/mellemvej-23-2750-ballerup-01510769__23_______,Letbetonsten,206.55
hvidovrevej-97f-2650-hvidovre-01674032_97f_______,Rækkehus,Free Sale,16-03-2025,Fri handel,16-03-2025,4.495.000,3,Hvidovrevej 97F,Hvidovre,2,Fjernvarme/blokvarme,/adresse/hvidovrevej-97f-2650-hvidovre-01674032_97f_______,128.0,2650.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/hvidovrevej-97f-2650-hvidovre-01674032_97f_______,Mursten,Ikke oplyst
hvidovrevej-97f-2650-hvidovre-01674032_97f_______,Rækkehus,Free Sale,11-03-2013,Fri handel,11-03-2013,2.425.000,3,Hvidovrevej 97F,Hvidovre,2,Fjernvarme/blokvarme,/adresse/hvidovrevej-97f-2650-hvidovre-01674032_97f_______,128.0,2650.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/hvidovrevej-97f-2650-hvidovre-01674032_97f_______,Mursten,Ikke oplyst
hvidovrevej-97f-2650-hvidovre-01674032_97f_______,Rækkehus,Free Sale,28-01-1998,Fri handel,28-01-1998,1.128.080,3,Hvidovrevej 97F,Hvidovre,2,Fjernvarme/blokvarme,/adresse/hvidovrevej-97f-2650-hvidovre-01674032_97f_______,128.0,2650.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/hvidovrevej-97f-2650-hvidovre-01674032_97f_______,Mursten,Ikke oplyst
klintemarken-14a-2860-soeborg-01590425_14a_______,Rækkehus,Free Sale,16-03-2025,Fri handel,16-03-2025,3.125.000,2,Klintemarken 14A,Søborg,1,Centralvarme med én fyringsenhed,/adresse/klintemarken-14a-2860-soeborg-01590425_14a_______,70.0,2860.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/klintemarken-14a-2860-soeborg-01590425_14a_______,Mursten,Ikke oplyst
klintemarken-14a-2860-soeborg-01590425_14a_______,Rækkehus,Free Sale,01-10-2001,Fri handel,01-10-2001,1.279.000,2,Klintemarken 14A,Søborg,1,Centralvarme med én fyringsenhed,/adresse/klintemarken-14a-2860-soeborg-01590425_14a_______,70.0,2860.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/klintemarken-14a-2860-soeborg-01590425_14a_______,Mursten,Ikke oplyst
rytterhusene-41-2620-albertslund-01650427__41_______,Rækkehus,Free Sale,16-03-2025,Fri handel,16-03-2025,3.052.000,3,Rytterhusene 41,Albertslund,2,Fjernvarme/blokvarme,/adresse/rytterhusene-41-2620-albertslund-01650427__41_______,108.0,2620.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/rytterhusene-41-2620-albertslund-01650427__41_______,Betonelementer,130.6
rytterhusene-41-2620-albertslund-01650427__41_______,Rækkehus,Free Sale,09-09-2017,Fri handel,09-09-2017,2.298.000,3,Rytterhusene 41,Albertslund,2,Fjernvarme/blokvarme,/adresse/rytterhusene-41-2620-albertslund-01650427__41_______,108.0,2620.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/rytterhusene-41-2620-albertslund-01650427__41_______,Betonelementer,130.6
rytterhusene-41-2620-albertslund-01650427__41_______,Rækkehus,Free Sale,02-04-2000,Fri handel,02-04-2000,1.185.000,3,Rytterhusene 41,Albertslund,2,Fjernvarme/blokvarme,/adresse/rytterhusene-41-2620-albertslund-01650427__41_______,108.0,2620.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/rytterhusene-41-2620-albertslund-01650427__41_______,Betonelementer,130.6
skovlunde-byvej-78-2740-skovlunde-01510656__78_______,Villa,Free Sale,16-03-2025,Fri handel,16-03-2025,3.450.000,1,Skovlunde Byvej 78,Skovlunde,1,Centralvarme med én fyringsenhed,/adresse/skovlunde-byvej-78-2740-skovlunde-01510656__78_______,85.0,2740.0,Tegl,3.0,boligsiden,https://www.boligsiden.dk/adresse/skovlunde-byvej-78-2740-skovlunde-01510656__78_______,Mursten,126
gjoerlingsvej-6-2900-hellerup-01570282___6_______,Villa,Free Sale,16-03-2025,Fri handel,16-03-2025,19.000.000,2,Gjørlingsvej 6,Hellerup,1,Fjernvarme/blokvarme,/adresse/gjoerlingsvej-6-2900-hellerup-01570282___6_______,210.0,2900.0,Tegl,8.0,boligsiden,https://www.boligsiden.dk/adresse/gjoerlingsvej-6-2900-hellerup-01570282___6_______,Mursten,227.85
gjoerlingsvej-6-2900-hellerup-01570282___6_______,Villa,Free Sale,30-04-2019,Fri handel,30-04-2019,9.300.000,2,Gjørlingsvej 6,Hellerup,1,Fjernvarme/blokvarme,/adresse/gjoerlingsvej-6-2900-hellerup-01570282___6_______,210.0,2900.0,Tegl,8.0,boligsiden,https://www.boligsiden.dk/adresse/gjoerlingsvej-6-2900-hellerup-01570282___6_______,Mursten,227.85
froedings-alle-9-1-tv-2860-soeborg-01590195___9__1__tv,Ejerlejlighed,Free Sale,16-03-2025,Fri handel,16-03-2025,1.560.000,3,"Frødings Alle 9, 1. tv.",Søborg,1,Centralvarme med én fyringsenhed,/adresse/froedings-alle-9-1-tv-2860-soeborg-01590195___9__1__tv,46.0,2860.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/froedings-alle-9-1-tv-2860-soeborg-01590195___9__1__tv,Mursten,Ikke oplyst
froedings-alle-9-1-tv-2860-soeborg-01590195___9__1__tv,Ejerlejlighed,Free Sale,04-02-2020,Fri handel,04-02-2020,1.400.000,3,"Frødings Alle 9, 1. tv.",Søborg,1,Centralvarme med én fyringsenhed,/adresse/froedings-alle-9-1-tv-2860-soeborg-01590195___9__1__tv,46.0,2860.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/froedings-alle-9-1-tv-2860-soeborg-01590195___9__1__tv,Mursten,Ikke oplyst
rosmosevej-49-2650-hvidovre-01676929__49_______,Villa,Free Sale,16-03-2025,Fri handel,16-03-2025,4.295.000,1,Rosmosevej 49,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/rosmosevej-49-2650-hvidovre-01676929__49_______,115.0,2650.0,Betontagsten,3.0,boligsiden,https://www.boligsiden.dk/adresse/rosmosevej-49-2650-hvidovre-01676929__49_______,Mursten,128.55
pagteroldvej-12-2650-hvidovre-01676302__12_______,Villa,Family Sale,16-03-2025,Familie handel,16-03-2025,1.756.400,2,Pagteroldvej 12,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/pagteroldvej-12-2650-hvidovre-01676302__12_______,192.0,2650.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/pagteroldvej-12-2650-hvidovre-01676302__12_______,Mursten,185.1
pagteroldvej-12-2650-hvidovre-01676302__12_______,Villa,Free Sale,09-03-1999,Fri handel,09-03-1999,1.275.940,2,Pagteroldvej 12,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/pagteroldvej-12-2650-hvidovre-01676302__12_______,192.0,2650.0,Tegl,4.0,boligsiden,https://www.boligsiden.dk/adresse/pagteroldvej-12-2650-hvidovre-01676302__12_______,Mursten,185.1
toftemosevej-5-2650-hvidovre-01678781___5_______,Villa,Free Sale,15-03-2025,Fri handel,15-03-2025,5.850.000,3,Toftemosevej 5,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/toftemosevej-5-2650-hvidovre-01678781___5_______,142.0,2650.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/toftemosevej-5-2650-hvidovre-01678781___5_______,Mursten,175.4
toftemosevej-5-2650-hvidovre-01678781___5_______,Villa,Free Sale,11-12-2021,Fri handel,11-12-2021,5.750.000,3,Toftemosevej 5,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/toftemosevej-5-2650-hvidovre-01678781___5_______,142.0,2650.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/toftemosevej-5-2650-hvidovre-01678781___5_______,Mursten,175.4
toftemosevej-5-2650-hvidovre-01678781___5_______,Villa,Free Sale,01-10-2020,Fri handel,01-10-2020,4.525.000,3,Toftemosevej 5,Hvidovre,1,Centralvarme med én fyringsenhed,/adresse/toftemosevej-5-2650-hvidovre-01678781___5_______,142.0,2650.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/toftemosevej-5-2650-hvidovre-01678781___5_______,Mursten,175.4
hjortekaersvej-147b-2800-kongens-lyngby-01730338147b_______,Villa,Free Sale,15-03-2025,Fri handel,15-03-2025,6.900.000,1,Hjortekærsvej 147B,Kongens Lyngby,1,Centralvarme med én fyringsenhed,/adresse/hjortekaersvej-147b-2800-kongens-lyngby-01730338147b_______,136.0,2800.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/hjortekaersvej-147b-2800-kongens-lyngby-01730338147b_______,Mursten,141.25
frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,Ejerlejlighed,Free Sale,15-03-2025,Fri handel,15-03-2025,1.895.000,3,"Frederiksdalsvej 12B, 2. tv.",Virum,1,Centralvarme med én fyringsenhed,/adresse/frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,59.0,2830.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,Mursten,Ikke oplyst
frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,Ejerlejlighed,Free Sale,30-03-2021,Fri handel,30-03-2021,1.699.000,3,"Frederiksdalsvej 12B, 2. tv.",Virum,1,Centralvarme med én fyringsenhed,/adresse/frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,59.0,2830.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,Mursten,Ikke oplyst
frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,Ejerlejlighed,Free Sale,02-03-2012,Fri handel,02-03-2012,870.000,3,"Frederiksdalsvej 12B, 2. tv.",Virum,1,Centralvarme med én fyringsenhed,/adresse/frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,59.0,2830.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/frederiksdalsvej-12b-2-tv-2830-virum-01730229_12b__2__tv,Mursten,Ikke oplyst
vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,Ejerlejlighed,Free Sale,15-03-2025,Fri handel,15-03-2025,2.195.000,3,"Vejlebrovej 75, 3. 303.",Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,88.0,2635.0,Tagpap med lille hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,Mursten,Ikke oplyst
vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,Ejerlejlighed,Free Sale,06-11-2005,Fri handel,06-11-2005,1.650.000,3,"Vejlebrovej 75, 3. 303.",Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,88.0,2635.0,Tagpap med lille hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,Mursten,Ikke oplyst
vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,Ejerlejlighed,Free Sale,15-11-2001,Fri handel,15-11-2001,1.181.774,3,"Vejlebrovej 75, 3. 303.",Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,88.0,2635.0,Tagpap med lille hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-75-3-303-2635-ishoej-01830850__75__3_303,Mursten,Ikke oplyst
gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,Ejerlejlighed,Free Sale,15-03-2025,Fri handel,15-03-2025,1.510.000,3,"Gildbrovej 51, 1. 192.",Ishøj,1,Fjernvarme/blokvarme,/adresse/gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,56.0,2635.0,Tagpap med lille hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,Mursten,Ikke oplyst
gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,Ejerlejlighed,Free Sale,18-06-2013,Fri handel,18-06-2013,720.000,3,"Gildbrovej 51, 1. 192.",Ishøj,1,Fjernvarme/blokvarme,/adresse/gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,56.0,2635.0,Tagpap med lille hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,Mursten,Ikke oplyst
gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,Ejerlejlighed,Free Sale,23-11-1999,Fri handel,23-11-1999,294.900,3,"Gildbrovej 51, 1. 192.",Ishøj,1,Fjernvarme/blokvarme,/adresse/gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,56.0,2635.0,Tagpap med lille hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/gildbrovej-51-1-192-2635-ishoej-01830205__51__1_192,Mursten,Ikke oplyst
strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,Ejerlejlighed,Free Sale,15-03-2025,Fri handel,15-03-2025,7.400.000,3,"Strandvejen 323, 1. tv.",Charlottenlund,1,Centralvarme med én fyringsenhed,/adresse/strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,83.0,2920.0,Andet materiale,3.0,boligsiden,https://www.boligsiden.dk/adresse/strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,Mursten,Ikke oplyst
strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,Ejerlejlighed,Free Sale,16-11-2017,Fri handel,16-11-2017,5.150.000,3,"Strandvejen 323, 1. tv.",Charlottenlund,1,Centralvarme med én fyringsenhed,/adresse/strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,83.0,2920.0,Andet materiale,3.0,boligsiden,https://www.boligsiden.dk/adresse/strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,Mursten,Ikke oplyst
strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,Ejerlejlighed,Free Sale,19-06-2006,Fri handel,19-06-2006,4.495.000,3,"Strandvejen 323, 1. tv.",Charlottenlund,1,Centralvarme med én fyringsenhed,/adresse/strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,83.0,2920.0,Andet materiale,3.0,boligsiden,https://www.boligsiden.dk/adresse/strandvejen-323-1-tv-2920-charlottenlund-01570802_323__1__tv,Mursten,Ikke oplyst
vejlebrovej-80-3-tv-2635-ishoej-01830850__80__3__tv,Ejerlejlighed,Free Sale,14-03-2025,Fri handel,14-03-2025,1.885.000,1,"Vejlebrovej 80, 3. tv.",Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-80-3-tv-2635-ishoej-01830850__80__3__tv,76.0,2635.0,Tagpap med lille hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-80-3-tv-2635-ishoej-01830850__80__3__tv,Betonelementer,Ikke oplyst
virum-stationsvej-141e-1-tv-2830-virum-01730869141e__1__tv,Ejerlejlighed,Free Sale,14-03-2025,Fri handel,14-03-2025,1.870.000,3,"Virum Stationsvej 141E, 1. tv.",Virum,1,Centralvarme med én fyringsenhed,/adresse/virum-stationsvej-141e-1-tv-2830-virum-01730869141e__1__tv,50.0,2830.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/virum-stationsvej-141e-1-tv-2830-virum-01730869141e__1__tv,Mursten,Ikke oplyst
