Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Sale Index,Total Sales
strandvejen-262a-1-2920-charlottenlund-01570802262a__1____,"Strandvejen 262A, 1.",2920,Villalejlighed,Fri handel,08-04-2005,2825001.0,3,3
ved-kagsaa-2b-2860-soeborg-01590956__2b_______,Ved Kagså 2B,2860,Ejerlejlighed,Tvangsauktion,26-03-2014,710000.0,1,3
ved-kagsaa-2b-2860-soeborg-01590956__2b_______,Ved Kagså 2B,2860,Ejerlejlighed,Fri handel,29-03-2004,1286800.0,2,3
ved-kagsaa-2b-2860-soeborg-01590956__2b_______,Ved Kagså 2B,2860,Ejerlejlighed,Fri handel,10-12-2001,1040000.0,3,3
mosevej-12-2635-ishoej-01830480__12_______,Mosevej 12,2635,Villa,Tvangsauktion,20-03-2014,3500000.0,1,2
mosevej-12-2635-ishoej-01830480__12_______,Mosevej 12,2635,Villa,Fri handel,08-09-1998,440000.0,2,2
tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,"Tværvej 22, 1. tv.",2640,Ejerlejlighed,Tvangsauktion,11-03-2014,3700000.0,1,3
tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,"Tværvej 22, 1. tv.",2640,Ejerlejlighed,Tvangsauktion,01-06-2010,5150000.0,2,3
tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,"Tværvej 22, 1. tv.",2640,Ejerlejlighed,Fri handel,09-04-2008,2150000.0,3,3
tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,"Tværvej 22, 1. th.",2640,Ejerlejlighed,Tvangsauktion,11-03-2014,3700000.0,1,3
tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,"Tværvej 22, 1. th.",2640,Ejerlejlighed,Tvangsauktion,01-06-2010,5150000.0,2,3
tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,"Tværvej 22, 1. th.",2640,Ejerlejlighed,Fri handel,09-04-2008,2150000.0,3,3
spaden-c-4-0-3-2630-taastrup-01697428___4_st___3,"Spaden C 4, st. 3.",2630,Ejerlejlighed,Tvangsauktion,04-03-2014,445000.0,1,3
spaden-c-4-0-3-2630-taastrup-01697428___4_st___3,"Spaden C 4, st. 3.",2630,Ejerlejlighed,Fri handel,02-07-2004,839000.0,2,3
spaden-c-4-0-3-2630-taastrup-01697428___4_st___3,"Spaden C 4, st. 3.",2630,Ejerlejlighed,Fri handel,15-03-2002,816836.0,3,3
greve-alle-57-2650-hvidovre-01672957__57_______,Greve Alle 57,2650,Villa,Tvangsauktion,25-02-2014,2870000.0,1,3
greve-alle-57-2650-hvidovre-01672957__57_______,Greve Alle 57,2650,Villa,Fri handel,14-06-2007,4000000.0,2,3
greve-alle-57-2650-hvidovre-01672957__57_______,Greve Alle 57,2650,Villa,Fri handel,18-03-2003,1675000.0,3,3
egholmsvej-5f-2830-virum-01730187__5f_______,Egholmsvej 5F,2830,Rækkehus,Tvangsauktion,21-02-2014,4786000.0,1,2
egholmsvej-5f-2830-virum-01730187__5f_______,Egholmsvej 5F,2830,Rækkehus,Fri handel,06-09-1997,2850000.0,2,2
vejledalen-80-0-mf-2635-ishoej-01830854__80_st__mf,"Vejledalen 80, st. mf.",2635,Ejerlejlighed,Tvangsauktion,18-02-2014,325100.0,1,3
vejledalen-80-0-mf-2635-ishoej-01830854__80_st__mf,"Vejledalen 80, st. mf.",2635,Ejerlejlighed,Fri handel,15-07-2000,477316.0,2,3
vejledalen-80-0-mf-2635-ishoej-01830854__80_st__mf,"Vejledalen 80, st. mf.",2635,Ejerlejlighed,Fri handel,03-03-1997,265000.0,3,3
smedeengen-8-2635-ishoej-01830600___8_______,Smedeengen 8,2635,Rækkehus,Tvangsauktion,18-02-2014,1401000.0,1,1
smakkegaardsvej-161-1-th-2820-gentofte-01570753_161__1__th,"Smakkegårdsvej 161, 1. th.",2820,Ejerlejlighed,Tvangsauktion,15-01-2014,1116000.0,1,3
smakkegaardsvej-161-1-th-2820-gentofte-01570753_161__1__th,"Smakkegårdsvej 161, 1. th.",2820,Ejerlejlighed,Fri handel,28-03-2003,1125000.0,2,3
smakkegaardsvej-161-1-th-2820-gentofte-01570753_161__1__th,"Smakkegårdsvej 161, 1. th.",2820,Ejerlejlighed,Fri handel,31-10-2002,925000.0,3,3
vejlegaardsparken-2-0-2-2665-vallensbaek-strand-01879267___2_st___2,"Vejlegårdsparken 2, st. 2.",2665,Ejerlejlighed,Tvangsauktion,15-01-2014,811211.0,1,3
vejlegaardsparken-2-0-2-2665-vallensbaek-strand-01879267___2_st___2,"Vejlegårdsparken 2, st. 2.",2665,Ejerlejlighed,Fri handel,30-06-1996,406000.0,2,3
vejlegaardsparken-2-0-2-2665-vallensbaek-strand-01879267___2_st___2,"Vejlegårdsparken 2, st. 2.",2665,Ejerlejlighed,Fri handel,28-12-1993,365000.0,3,3
holmelins-tvaervej-8c-1-tv-2800-kongens-lyngby-01730347__8c__1__tv,"Holmelins Tværvej 8C, 1. tv.",2800,Ejerlejlighed,Tvangsauktion,10-01-2014,601200.0,1,3
holmelins-tvaervej-8c-1-tv-2800-kongens-lyngby-01730347__8c__1__tv,"Holmelins Tværvej 8C, 1. tv.",2800,Ejerlejlighed,Familie handel,24-04-2007,1050000.0,2,3
holmelins-tvaervej-8c-1-tv-2800-kongens-lyngby-01730347__8c__1__tv,"Holmelins Tværvej 8C, 1. tv.",2800,Ejerlejlighed,Fri handel,30-06-2004,880000.0,3,3
espensstraede-10-2620-albertslund-01650095__10_______,Espensstræde 10,2620,Ejerlejlighed,Tvangsauktion,06-01-2014,1977000.0,1,3
espensstraede-10-2620-albertslund-01650095__10_______,Espensstræde 10,2620,Ejerlejlighed,Fri handel,08-06-2007,578750.0,2,3
espensstraede-10-2620-albertslund-01650095__10_______,Espensstræde 10,2620,Ejerlejlighed,Fri handel,24-02-2005,2300000.0,3,3
reerslevvej-11-2640-hedehusene-01696118__11_______,Reerslevvej 11,2640,Villa,Tvangsauktion,28-11-2013,1950000.0,1,3
reerslevvej-11-2640-hedehusene-01696118__11_______,Reerslevvej 11,2640,Villa,Tvangsauktion,28-11-2013,1950000.0,2,3
reerslevvej-11-2640-hedehusene-01696118__11_______,Reerslevvej 11,2640,Villa,Andet,03-12-2001,646712.0,3,3
gammelgaards-alle-7-0-3-2665-vallensbaek-strand-01871704___7_st___3,"Gammelgårds Alle 7, st. 3.",2665,Ejerlejlighed,Tvangsauktion,09-11-2013,462000.0,1,3
gammelgaards-alle-7-0-3-2665-vallensbaek-strand-01871704___7_st___3,"Gammelgårds Alle 7, st. 3.",2665,Ejerlejlighed,Fri handel,23-02-2011,570000.0,2,3
gammelgaards-alle-7-0-3-2665-vallensbaek-strand-01871704___7_st___3,"Gammelgårds Alle 7, st. 3.",2665,Ejerlejlighed,Fri handel,22-08-2001,610000.0,3,3
molndalsparken-24-2620-albertslund-01650328__24_______,Mölndalsparken 24,2620,Ejerlejlighed,Tvangsauktion,05-11-2013,1100000.0,1,3
molndalsparken-24-2620-albertslund-01650328__24_______,Mölndalsparken 24,2620,Ejerlejlighed,Fri handel,22-12-2006,1500000.0,2,3
molndalsparken-24-2620-albertslund-01650328__24_______,Mölndalsparken 24,2620,Ejerlejlighed,Fri handel,26-07-2002,935000.0,3,3
selma-lagerloefs-alle-7-1-tv-2860-soeborg-01590734___7__1__tv,"Selma Lagerløfs Alle 7, 1. tv.",2860,Ejerlejlighed,Tvangsauktion,28-10-2013,470000.0,1,3
selma-lagerloefs-alle-7-1-tv-2860-soeborg-01590734___7__1__tv,"Selma Lagerløfs Alle 7, 1. tv.",2860,Ejerlejlighed,Fri handel,04-07-2006,1100000.0,2,3
selma-lagerloefs-alle-7-1-tv-2860-soeborg-01590734___7__1__tv,"Selma Lagerløfs Alle 7, 1. tv.",2860,Ejerlejlighed,Fri handel,03-02-2005,895000.0,3,3
leen-b-2-3-2-2630-taastrup-01694316___2__3___2,"Leen B 2, 3. 2.",2630,Ejerlejlighed,Tvangsauktion,22-10-2013,1180000.0,1,3
leen-b-2-3-2-2630-taastrup-01694316___2__3___2,"Leen B 2, 3. 2.",2630,Ejerlejlighed,Fri handel,04-03-2004,1195000.0,2,3
leen-b-2-3-2-2630-taastrup-01694316___2__3___2,"Leen B 2, 3. 2.",2630,Ejerlejlighed,Fri handel,24-05-1993,465000.0,3,3
marbaek-park-2-1-3-2750-ballerup-01510622___2__1___3,"Marbæk Park 2, 1. 3.",2750,Ejerlejlighed,Tvangsauktion,16-10-2013,1600000.0,1,2
marbaek-park-2-1-3-2750-ballerup-01510622___2__1___3,"Marbæk Park 2, 1. 3.",2750,Ejerlejlighed,Fri handel,26-06-2006,1675000.0,2,2
stroemsvej-14-2630-taastrup-01697754__14_______,Strømsvej 14,2630,Fritidsbolig,Tvangsauktion,30-09-2013,520000.0,1,3
stroemsvej-14-2630-taastrup-01697754__14_______,Strømsvej 14,2630,Fritidsbolig,Fri handel,28-08-2003,1203064.0,2,3
stroemsvej-14-2630-taastrup-01697754__14_______,Strømsvej 14,2630,Fritidsbolig,Fri handel,01-03-2001,1110643.0,3,3
buddingevej-297-0-tv-2860-soeborg-01590088_297_st__tv,"Buddingevej 297, st. tv.",2860,Ejerlejlighed,Tvangsauktion,30-09-2013,880000.0,1,3
buddingevej-297-0-tv-2860-soeborg-01590088_297_st__tv,"Buddingevej 297, st. tv.",2860,Ejerlejlighed,Fri handel,05-10-2005,1270000.0,2,3
buddingevej-297-0-tv-2860-soeborg-01590088_297_st__tv,"Buddingevej 297, st. tv.",2860,Ejerlejlighed,Fri handel,04-05-1999,571660.0,3,3
leen-a-3-2-1-2630-taastrup-01694314___3__2___1,"Leen A 3, 2. 1.",2630,Ejerlejlighed,Tvangsauktion,30-09-2013,546500.0,1,3
leen-a-3-2-1-2630-taastrup-01694314___3__2___1,"Leen A 3, 2. 1.",2630,Ejerlejlighed,Fri handel,26-09-2005,1160000.0,2,3
leen-a-3-2-1-2630-taastrup-01694314___3__2___1,"Leen A 3, 2. 1.",2630,Ejerlejlighed,Fri handel,02-02-2001,635000.0,3,3
roedvig-alle-6a-2650-hvidovre-01677019__6a_______,Rødvig Alle 6A,2650,Rækkehus,Tvangsauktion,23-09-2013,2695000.0,1,2
roedvig-alle-6a-2650-hvidovre-01677019__6a_______,Rødvig Alle 6A,2650,Rækkehus,Fri handel,28-03-2007,2411132.0,2,2
vejlebrovej-85-1-140-2635-ishoej-01830850__85__1_140,"Vejlebrovej 85, 1. 140.",2635,Ejerlejlighed,Tvangsauktion,16-09-2013,1218000.0,1,1
hammeren-31-2-185-2630-taastrup-01692530__31__2_185,"Hammeren 31, 2. 185.",2630,Ejerlejlighed,Tvangsauktion,26-08-2013,895000.0,1,3
hammeren-31-2-185-2630-taastrup-01692530__31__2_185,"Hammeren 31, 2. 185.",2630,Ejerlejlighed,Fri handel,02-06-2006,1499000.0,2,3
hammeren-31-2-185-2630-taastrup-01692530__31__2_185,"Hammeren 31, 2. 185.",2630,Ejerlejlighed,Fri handel,15-08-2003,825000.0,3,3
kratvaenget-21-2920-charlottenlund-01570486__21_______,Kratvænget 21,2920,Villa,Tvangsauktion,07-08-2013,7595073.0,1,3
kratvaenget-21-2920-charlottenlund-01570486__21_______,Kratvænget 21,2920,Villa,Fri handel,07-09-1998,2600000.0,2,3
kratvaenget-21-2920-charlottenlund-01570486__21_______,Kratvænget 21,2920,Villa,Fri handel,15-04-1996,2785900.0,3,3
vejlebrovej-62-3-mf-2635-ishoej-01830850__62__3__mf,"Vejlebrovej 62, 3. mf.",2635,Ejerlejlighed,Tvangsauktion,05-08-2013,373500.0,1,3
vejlebrovej-62-3-mf-2635-ishoej-01830850__62__3__mf,"Vejlebrovej 62, 3. mf.",2635,Ejerlejlighed,Fri handel,17-10-2000,367740.0,2,3
vejlebrovej-62-3-mf-2635-ishoej-01830850__62__3__mf,"Vejlebrovej 62, 3. mf.",2635,Ejerlejlighed,Fri handel,20-04-1992,190000.0,3,3
augustvej-50-2860-soeborg-01590033__50_______,Augustvej 50,2860,Villa,Tvangsauktion,29-07-2013,2000000.0,1,2
augustvej-50-2860-soeborg-01590033__50_______,Augustvej 50,2860,Villa,Fri handel,22-10-2001,1075000.0,2,2
refmosevej-8-2640-hedehusene-01696199___8_______,Refmosevej 8,2640,Villa,Tvangsauktion,09-07-2013,1900000.0,1,3
refmosevej-8-2640-hedehusene-01696199___8_______,Refmosevej 8,2640,Villa,Fri handel,13-09-2005,2195000.0,2,3
refmosevej-8-2640-hedehusene-01696199___8_______,Refmosevej 8,2640,Villa,Fri handel,05-09-2000,1225244.0,3,3
virum-stationsvej-141b-1-tv-2830-virum-01730869141b__1__tv,"Virum Stationsvej 141B, 1. tv.",2830,Ejerlejlighed,Tvangsauktion,05-07-2013,279000.0,1,3
virum-stationsvej-141b-1-tv-2830-virum-01730869141b__1__tv,"Virum Stationsvej 141B, 1. tv.",2830,Ejerlejlighed,Fri handel,07-08-2002,675000.0,2,3
virum-stationsvej-141b-1-tv-2830-virum-01730869141b__1__tv,"Virum Stationsvej 141B, 1. tv.",2830,Ejerlejlighed,Fri handel,17-10-1999,485000.0,3,3
mandholmen-12-2650-hvidovre-01675645__12_______,Mandholmen 12,2650,Rækkehus,Tvangsauktion,03-07-2013,1678642.0,1,2
mandholmen-12-2650-hvidovre-01675645__12_______,Mandholmen 12,2650,Rækkehus,Fri handel,21-10-2003,1450000.0,2,2
roskildevej-378-0-1-2630-taastrup-01696362_378_st___1,"Roskildevej 378, st. 1.",2630,Ejerlejlighed,Tvangsauktion,02-07-2013,442758.0,1,3
roskildevej-378-0-1-2630-taastrup-01696362_378_st___1,"Roskildevej 378, st. 1.",2630,Ejerlejlighed,Fri handel,15-01-2005,749000.0,2,3
roskildevej-378-0-1-2630-taastrup-01696362_378_st___1,"Roskildevej 378, st. 1.",2630,Ejerlejlighed,Fri handel,04-03-2001,595000.0,3,3
lyngevej-16-2640-hedehusene-01694683__16_______,Lyngevej 16,2640,Villa,Tvangsauktion,19-06-2013,2000000.0,1,1
slotsvej-79-2920-charlottenlund-01570750__79_______,Slotsvej 79,2920,Villa,Tvangsauktion,19-06-2013,4850000.0,1,1
daglykkevej-6-2650-hvidovre-01671523___6_______,Daglykkevej 6,2650,Villa,Tvangsauktion,18-06-2013,4000000.0,1,2
daglykkevej-6-2650-hvidovre-01671523___6_______,Daglykkevej 6,2650,Villa,Familie handel,27-11-1997,688500.0,2,2
taastrup-have-30-0-th-2630-taastrup-01698960__30_st__th,"Taastrup Have 30, st. th.",2630,Ejerlejlighed,Tvangsauktion,12-06-2013,455000.0,1,3
taastrup-have-30-0-th-2630-taastrup-01698960__30_st__th,"Taastrup Have 30, st. th.",2630,Ejerlejlighed,Fri handel,01-04-2004,849000.0,2,3
taastrup-have-30-0-th-2630-taastrup-01698960__30_st__th,"Taastrup Have 30, st. th.",2630,Ejerlejlighed,Fri handel,31-03-1996,340000.0,3,3
saksen-c-4-2-4-2630-taastrup-01696640___4__2___4,"Saksen C 4, 2. 4.",2630,Ejerlejlighed,Tvangsauktion,12-06-2013,745000.0,1,2
saksen-c-4-2-4-2630-taastrup-01696640___4__2___4,"Saksen C 4, 2. 4.",2630,Ejerlejlighed,Fri handel,29-04-2010,650000.0,2,2
koegevej-200-2635-ishoej-01830380_200_______,Køgevej 200,2635,Villa,Tvangsauktion,04-06-2013,420000.0,1,2
koegevej-200-2635-ishoej-01830380_200_______,Køgevej 200,2635,Villa,Fri handel,10-05-2004,1434611.0,2,2
vandmestervej-32b-2630-taastrup-01699122_32b_______,Vandmestervej 32B,2630,Villa,Tvangsauktion,22-04-2013,4100000.0,1,2
vandmestervej-32b-2630-taastrup-01699122_32b_______,Vandmestervej 32B,2630,Villa,Fri handel,09-01-2006,1750000.0,2,2
bueparken-12-2750-ballerup-01510054__12_______,Bueparken 12,2750,Villa,Tvangsauktion,17-04-2013,2171033.0,1,3
bueparken-12-2750-ballerup-01510054__12_______,Bueparken 12,2750,Villa,Fri handel,17-05-2006,2900000.0,2,3
bueparken-12-2750-ballerup-01510054__12_______,Bueparken 12,2750,Villa,Fri handel,25-05-1999,1357432.0,3,3
lindevang-12-2660-broendby-strand-01530386__12_______,Lindevang 12,2660,Villa,Tvangsauktion,16-04-2013,2150000.0,1,3
lindevang-12-2660-broendby-strand-01530386__12_______,Lindevang 12,2660,Villa,Fri handel,10-10-2006,3100000.0,2,3
lindevang-12-2660-broendby-strand-01530386__12_______,Lindevang 12,2660,Villa,Fri handel,28-07-1994,842190.0,3,3
soeborg-hovedgade-14-0-tv-2870-dyssegaard-01570821__14_st__tv,"Søborg Hovedgade 14, st. tv.",2870,Ejerlejlighed,Tvangsauktion,10-04-2013,1250000.0,1,2
soeborg-hovedgade-14-0-tv-2870-dyssegaard-01570821__14_st__tv,"Søborg Hovedgade 14, st. tv.",2870,Ejerlejlighed,Fri handel,06-06-2005,385000.0,2,2
gammel-koege-landevej-516-2650-hvidovre-01672807_516_______,Gammel Køge Landevej 516,2650,Villa,Tvangsauktion,09-04-2013,2000000.0,1,3
gammel-koege-landevej-516-2650-hvidovre-01672807_516_______,Gammel Køge Landevej 516,2650,Villa,Fri handel,28-03-2007,2725000.0,2,3
gammel-koege-landevej-516-2650-hvidovre-01672807_516_______,Gammel Køge Landevej 516,2650,Villa,Fri handel,19-02-1997,1159000.0,3,3
ishoej-bygade-90-2635-ishoej-01830290__90_______,Ishøj Bygade 90,2635,Villa,Tvangsauktion,08-04-2013,500000.0,1,1
kraghave-parkvej-10-2630-taastrup-01694060__10_______,Kraghave Parkvej 10,2630,Villa,Tvangsauktion,20-03-2013,2750000.0,1,3
kraghave-parkvej-10-2630-taastrup-01694060__10_______,Kraghave Parkvej 10,2630,Villa,Fri handel,13-03-2006,3295000.0,2,3
kraghave-parkvej-10-2630-taastrup-01694060__10_______,Kraghave Parkvej 10,2630,Villa,Fri handel,16-01-1995,1100000.0,3,3
leen-c-1-0-2-2630-taastrup-01694318___1_st___2,"Leen C 1, st. 2.",2630,Ejerlejlighed,Tvangsauktion,11-03-2013,162500.0,1,3
leen-c-1-0-2-2630-taastrup-01694318___1_st___2,"Leen C 1, st. 2.",2630,Ejerlejlighed,Fri handel,29-06-2003,618645.0,2,3
leen-c-1-0-2-2630-taastrup-01694318___1_st___2,"Leen C 1, st. 2.",2630,Ejerlejlighed,Fri handel,31-08-1999,146345.0,3,3
vejlebrovej-114-2-tv-2635-ishoej-01830850_114__2__tv,"Vejlebrovej 114, 2. tv.",2635,Ejerlejlighed,Tvangsauktion,06-03-2013,630000.0,1,3
vejlebrovej-114-2-tv-2635-ishoej-01830850_114__2__tv,"Vejlebrovej 114, 2. tv.",2635,Ejerlejlighed,Fri handel,09-11-2007,1298000.0,2,3
vejlebrovej-114-2-tv-2635-ishoej-01830850_114__2__tv,"Vejlebrovej 114, 2. tv.",2635,Ejerlejlighed,Fri handel,12-02-2004,995000.0,3,3
kratkrogen-3-2920-charlottenlund-01570485___3_______,Kratkrogen 3,2920,Villa,Tvangsauktion,05-03-2013,8267300.0,1,3
kratkrogen-3-2920-charlottenlund-01570485___3_______,Kratkrogen 3,2920,Villa,Fri handel,08-06-2005,7200000.0,2,3
kratkrogen-3-2920-charlottenlund-01570485___3_______,Kratkrogen 3,2920,Villa,Fri handel,01-07-1994,2200000.0,3,3
saven-a-2-2-1-2630-taastrup-01696690___2__2___1,"Saven A 2, 2. 1.",2630,Ejerlejlighed,Tvangsauktion,04-03-2013,640000.0,1,2
saven-a-2-2-1-2630-taastrup-01696690___2__2___1,"Saven A 2, 2. 1.",2630,Ejerlejlighed,Fri handel,24-11-1997,419000.0,2,2
tavlebakkevej-4-2605-broendby-01530691___4_______,Tavlebakkevej 4,2605,Villa,Tvangsauktion,26-02-2013,1859000.0,1,3
tavlebakkevej-4-2605-broendby-01530691___4_______,Tavlebakkevej 4,2605,Villa,Fri handel,10-03-2006,2795000.0,2,3
tavlebakkevej-4-2605-broendby-01530691___4_______,Tavlebakkevej 4,2605,Villa,Fri handel,11-12-2004,1950000.0,3,3
nordre-ringvej-5-2-th-2600-glostrup-01610358___5__2__th,"Nordre Ringvej 5, 2. th.",2600,Ejerlejlighed,Tvangsauktion,25-02-2013,450000.0,1,2
nordre-ringvej-5-2-th-2600-glostrup-01610358___5__2__th,"Nordre Ringvej 5, 2. th.",2600,Ejerlejlighed,Fri handel,17-05-1994,373471.0,2,2
jernbane-alle-51a-2630-taastrup-01693546_51a_______,Jernbane Alle 51A,2630,Villa,Tvangsauktion,28-01-2013,1065141.0,1,2
jernbane-alle-51a-2630-taastrup-01693546_51a_______,Jernbane Alle 51A,2630,Villa,Andet,29-06-2001,420000.0,2,2
topperne-28-0-4-2620-albertslund-01650532__28_st___4,"Topperne 28, st. 4.",2620,Ejerlejlighed,Tvangsauktion,22-01-2013,486800.0,1,3
topperne-28-0-4-2620-albertslund-01650532__28_st___4,"Topperne 28, st. 4.",2620,Ejerlejlighed,Fri handel,16-12-2004,780000.0,2,3
topperne-28-0-4-2620-albertslund-01650532__28_st___4,"Topperne 28, st. 4.",2620,Ejerlejlighed,Fri handel,09-10-1996,352274.0,3,3
merlegaardsvej-6-2635-ishoej-01830460___6_______,Merlegårdsvej 6,2635,Villa,Tvangsauktion,15-01-2013,2125000.0,1,3
merlegaardsvej-6-2635-ishoej-01830460___6_______,Merlegårdsvej 6,2635,Villa,Familie handel,28-08-2011,1715312.0,2,3
merlegaardsvej-6-2635-ishoej-01830460___6_______,Merlegårdsvej 6,2635,Villa,Fri handel,03-12-2000,100000.0,3,3
gjoerdingvej-10-2760-maaloev-01510736__10_______,Gjørdingvej 10,2760,Villa,Tvangsauktion,08-01-2013,2350000.0,1,3
gjoerdingvej-10-2760-maaloev-01510736__10_______,Gjørdingvej 10,2760,Villa,Fri handel,28-07-2005,2595000.0,2,3
gjoerdingvej-10-2760-maaloev-01510736__10_______,Gjørdingvej 10,2760,Villa,Fri handel,09-08-2001,1995000.0,3,3
ejgaardsvej-22--1-th-2920-charlottenlund-01570175__22_kl__th,"Ejgårdsvej 22, kl. th.",2920,Ejerlejlighed,Tvangsauktion,08-01-2013,650000.0,1,2
ejgaardsvej-22--1-th-2920-charlottenlund-01570175__22_kl__th,"Ejgårdsvej 22, kl. th.",2920,Ejerlejlighed,Fri handel,25-07-2005,1225243.0,2,2
hyldemorsvej-40a-2730-herlev-01633397_40a_______,Hyldemorsvej 40A,2730,Villa,Tvangsauktion,07-01-2013,1112800.0,1,2
hyldemorsvej-40a-2730-herlev-01633397_40a_______,Hyldemorsvej 40A,2730,Villa,Fri handel,05-06-2002,850000.0,2,2
broendbyvestervej-60a-1-2-2605-broendby-01530071_60a__1___2,"Brøndbyvestervej 60A, 1. 2.",2605,Ejerlejlighed,Tvangsauktion,18-12-2012,448447.0,1,3
broendbyvestervej-60a-1-2-2605-broendby-01530071_60a__1___2,"Brøndbyvestervej 60A, 1. 2.",2605,Ejerlejlighed,Fri handel,27-11-2001,520848.0,2,3
broendbyvestervej-60a-1-2-2605-broendby-01530071_60a__1___2,"Brøndbyvestervej 60A, 1. 2.",2605,Ejerlejlighed,Fri handel,15-12-2000,459460.0,3,3
lille-bygade-11-2635-ishoej-01830400__11_______,Lille Bygade 11,2635,Villa,Tvangsauktion,18-12-2012,1055000.0,1,3
lille-bygade-11-2635-ishoej-01830400__11_______,Lille Bygade 11,2635,Villa,Fri handel,18-06-2001,1326853.0,2,3
lille-bygade-11-2635-ishoej-01830400__11_______,Lille Bygade 11,2635,Villa,Fri handel,07-04-1995,574610.0,3,3
parcelvej-111-2830-virum-01730640_111_______,Parcelvej 111,2830,Villa,Tvangsauktion,12-12-2012,5405000.0,1,3
parcelvej-111-2830-virum-01730640_111_______,Parcelvej 111,2830,Villa,Fri handel,03-12-2007,5800000.0,2,3
parcelvej-111-2830-virum-01730640_111_______,Parcelvej 111,2830,Villa,Fri handel,07-06-2006,3600005.0,3,3
plantevej-23-2-th-2870-dyssegaard-01570631__23__2__th,"Plantevej 23, 2. th.",2870,Ejerlejlighed,Tvangsauktion,12-12-2012,590000.0,1,3
plantevej-23-2-th-2870-dyssegaard-01570631__23__2__th,"Plantevej 23, 2. th.",2870,Ejerlejlighed,Fri handel,05-11-2007,1295000.0,2,3
plantevej-23-2-th-2870-dyssegaard-01570631__23__2__th,"Plantevej 23, 2. th.",2870,Ejerlejlighed,Fri handel,29-04-1997,452780.0,3,3
natsvaermervej-50-2610-roedovre-01750017__50_______,Natsværmervej 50,2610,Villa,Tvangsauktion,12-12-2012,2300000.0,1,3
natsvaermervej-50-2610-roedovre-01750017__50_______,Natsværmervej 50,2610,Villa,Fri handel,12-10-1994,650000.0,2,3
natsvaermervej-50-2610-roedovre-01750017__50_______,Natsværmervej 50,2610,Villa,Fri handel,10-01-1993,715970.0,3,3
roskildevej-346-2630-taastrup-01696362_346_______,Roskildevej 346,2630,Rækkehus,Tvangsauktion,11-12-2012,1044331.0,1,3
roskildevej-346-2630-taastrup-01696362_346_______,Roskildevej 346,2630,Rækkehus,Fri handel,20-07-2005,579500.0,2,3
roskildevej-346-2630-taastrup-01696362_346_______,Roskildevej 346,2630,Rækkehus,Fri handel,13-02-2000,311550.0,3,3
leen-b-1-3-1-2630-taastrup-01694316___1__3___1,"Leen B 1, 3. 1.",2630,Ejerlejlighed,Tvangsauktion,05-12-2012,315000.0,1,3
leen-b-1-3-1-2630-taastrup-01694316___1__3___1,"Leen B 1, 3. 1.",2630,Ejerlejlighed,Fri handel,20-09-1998,264000.0,2,3
leen-b-1-3-1-2630-taastrup-01694316___1__3___1,"Leen B 1, 3. 1.",2630,Ejerlejlighed,Fri handel,13-09-1993,198000.0,3,3
rybjerg-alle-84-2860-soeborg-01590702__84_______,Rybjerg Alle 84,2860,Villa,Tvangsauktion,04-12-2012,2200000.0,1,3
rybjerg-alle-84-2860-soeborg-01590702__84_______,Rybjerg Alle 84,2860,Villa,Fri handel,13-07-1998,1078380.0,2,3
rybjerg-alle-84-2860-soeborg-01590702__84_______,Rybjerg Alle 84,2860,Villa,Fri handel,21-04-1997,768494.0,3,3
gyngemose-parkvej-59-1-tv-2860-soeborg-01590259__59__1__tv,"Gyngemose Parkvej 59, 1. tv.",2860,Ejerlejlighed,Tvangsauktion,27-11-2012,1090000.0,1,1
hvidovrevej-180-1-115-2650-hvidovre-01674032_180__1_115,"Hvidovrevej 180, 1. 115.",2650,Ejerlejlighed,Tvangsauktion,30-10-2012,404000.0,1,3
hvidovrevej-180-1-115-2650-hvidovre-01674032_180__1_115,"Hvidovrevej 180, 1. 115.",2650,Ejerlejlighed,Fri handel,21-08-2002,630000.0,2,3
hvidovrevej-180-1-115-2650-hvidovre-01674032_180__1_115,"Hvidovrevej 180, 1. 115.",2650,Ejerlejlighed,Fri handel,08-12-2000,556700.0,3,3
albertslundvej-87-0-tv-2625-vallensbaek-01870106__87_st__tv,"Albertslundvej 87, st. tv.",2625,Ejerlejlighed,Tvangsauktion,30-10-2012,622000.0,1,3
albertslundvej-87-0-tv-2625-vallensbaek-01870106__87_st__tv,"Albertslundvej 87, st. tv.",2625,Ejerlejlighed,Fri handel,23-11-2006,1300000.0,2,3
albertslundvej-87-0-tv-2625-vallensbaek-01870106__87_st__tv,"Albertslundvej 87, st. tv.",2625,Ejerlejlighed,Fri handel,08-07-2006,1500000.0,3,3
saven-d-3-1-1-2630-taastrup-01696696___3__1___1,"Saven D 3, 1. 1.",2630,Ejerlejlighed,Tvangsauktion,22-10-2012,410000.0,1,3
saven-d-3-1-1-2630-taastrup-01696696___3__1___1,"Saven D 3, 1. 1.",2630,Ejerlejlighed,Fri handel,30-04-2008,443462.0,2,3
